kode,kategori,nama
3302192003,Kelurahan,Karangkedawung
3302192004,Kelurahan,Sokaraja Tengah
3302192005,Kelurahan,Sokaraja Kidul
3302192006,Kelurahan,Klahang
3302192007,Kelurahan,Banjarsari Kidul
3302192008,Kelurahan,Sokaraja Wetan
3302192009,Kelurahan,Jompo Kulon
3302192010,Kelurahan,Banjaranyar
3302192011,Kelurahan,Lemberang
3302192012,Kelurahan,Karangduren
3302192013,Kelurahan,Sokaraja Lor
3302192014,Kelurahan,Kedondong
3302192015,Kelurahan,Pamijen
3302192016,Kelurahan,Sokaraja Kulon
3302192017,Kelurahan,Karangnanas
3302192018,Kelurahan,Karangrau
330220,Kecamatan,Kembaran
3302202001,Kelurahan,Ledug
3302202002,Kelurahan,Pliken
3302202003,Kelurahan,Purwodadi
3302202004,Kelurahan,Karang Tengah
3302202005,Kelurahan,Kramat
3302202006,Kelurahan,Sambeng Wetan
3302202007,Kelurahan,Sambeng Kulon
3302202008,Kelurahan,Purbadana
3302202009,Kelurahan,Kembaran
3302202010,Kelurahan,Bojongsari
3302202011,Kelurahan,Karangsoka
3302202012,Kelurahan,Dukuhwaluh
3302202013,Kelurahan,Tambaksari Kidul
3302202014,Kelurahan,Bantarwuni
3302202015,Kelurahan,Karangsari
3302202016,Kelurahan,Linggasari
330221,Kecamatan,Sumbang
3302212001,Kelurahan,Silado
3302212002,Kelurahan,Karangturi
3302212003,Kelurahan,Karangcegak
3302212004,Kelurahan,Sumbang
3302212005,Kelurahan,Tambaksogra
3302212006,Kelurahan,Kebanggan
3302212007,Kelurahan,Kawungcarang
3302212008,Kelurahan,Karanggintung
3302212009,Kelurahan,Datar
3302212010,Kelurahan,Banjarsari Kulon
3302212011,Kelurahan,Banjarsari Wetan
3302212012,Kelurahan,Banteran
3302212013,Kelurahan,Ciberem
3302212014,Kelurahan,Susukan
3302212015,Kelurahan,Sikapat
3302212016,Kelurahan,Gandatapa
3302212017,Kelurahan,Kotayasa
3302212018,Kelurahan,Limpakuwus
3302212019,Kelurahan,Kedungmalang
330222,Kecamatan,Baturraden
3302222001,Kelurahan,Purwosari
3302222002,Kelurahan,Kutasari
3302222003,Kelurahan,Pandak
3302222004,Kelurahan,Pamijen
3302222005,Kelurahan,Rempoah
3302222006,Kelurahan,Kebumen
3302222007,Kelurahan,Karang Tengah
3302222008,Kelurahan,Kemutug Kidul
3302222009,Kelurahan,Karangsalam Lor
3302222010,Kelurahan,Kemutug Lor
3302222011,Kelurahan,Karangmangu
3302222012,Kelurahan,Ketenger
330223,Kecamatan,Kedungbanteng
3302232001,Kelurahan,Karangsalam Kidul
3302232002,Kelurahan,Kebocoran
3302232003,Kelurahan,Kedungbanteng
3302232004,Kelurahan,Beji
3302232005,Kelurahan,Karangnangka
3302232006,Kelurahan,Keniten
3302232007,Kelurahan,Dawuhan Wetan
3302232008,Kelurahan,Dawuhan Kulon
3302232009,Kelurahan,Baseh
3302232010,Kelurahan,Kalisalak
3302232011,Kelurahan,Windujaya
3302232012,Kelurahan,Kalikesur
3302232013,Kelurahan,Kutaliman
3302232014,Kelurahan,Melung
330224,Kecamatan,Purwokerto Selatan
3302241001,Kelurahan,Karangklesem
3302241002,Kelurahan,Teluk
3302241003,Kelurahan,Berkoh
3302241004,Kelurahan,Purwokerto Kidul
3302241005,Kelurahan,Purwokerto Kulon
3302241006,Kelurahan,Karangpucung
3302241007,Kelurahan,Tanjung
330225,Kecamatan,Purwokerto Barat
3302251001,Kelurahan,Karanglewas Lor
3302251002,Kelurahan,Pasir Kidul
3302251003,Kelurahan,Rejasari
3302251004,Kelurahan,Pasirmuncang
3302251005,Kelurahan,Bantarsoka
3302251006,Kelurahan,Kober
3302251007,Kelurahan,Kedungwuluh
330226,Kecamatan,Purwokerto Timur
3302261001,Kelurahan,Sokanegara
3302261002,Kelurahan,Kranji
3302261003,Kelurahan,Purwokerto Lor
3302261004,Kelurahan,Purwokerto Wetan
3302261005,Kelurahan,Mersi
3302261006,Kelurahan,Arcawinangun
330227,Kecamatan,Purwokerto Utara
3302271001,Kelurahan,Purwanegara
3302271002,Kelurahan,Bancarkembar
3302271003,Kelurahan,Sumampir
3302271004,Kelurahan,Pabuaran
3302271005,Kelurahan,Grendeng
3302271006,Kelurahan,Karangwangkal
3302271007,Kelurahan,Bobosan
3303,Kota Kabupaten,Kab. Purbalingga
330301,Kecamatan,Kemangkon
3303012001,Kelurahan,Kedungbenda
3303012002,Kelurahan,Bokol
3303012003,Kelurahan,Pelumutan
3303012004,Kelurahan,Majatengah
3303012005,Kelurahan,Kedunglegok
3303012006,Kelurahan,Kemangkon
3303012007,Kelurahan,Panican
3303012008,Kelurahan,Bakulan
3303012009,Kelurahan,Karangkemiri
3303012010,Kelurahan,Pegandekan
3303012011,Kelurahan,Senon
3303012012,Kelurahan,Sumilir
3303012013,Kelurahan,Kalialang
3303012014,Kelurahan,Karangtengah
3303012015,Kelurahan,Muntang
3303012016,Kelurahan,Gambarsari
3303012017,Kelurahan,Toyareka
3303012018,Kelurahan,Jetis
3303012019,Kelurahan,Majasem
330302,Kecamatan,Bukateja
3303022001,Kelurahan,Tidu
3303022002,Kelurahan,Wirasaba
3303022003,Kelurahan,Kembangan
3303022004,Kelurahan,Cipawon
3303022005,Kelurahan,Karangcengis
3303022006,Kelurahan,Karanggedang
3303022007,Kelurahan,Karangnangka
3303022008,Kelurahan,Kutawis
3303022009,Kelurahan,Kebutuh
3303022010,Kelurahan,Penaruban
3303022011,Kelurahan,Kedungjati
3303022012,Kelurahan,Bukateja
3303022013,Kelurahan,Majasari
3303022014,Kelurahan,Bajong
330303,Kecamatan,Kejobong
3303032001,Kelurahan,Bandingan
3303032002,Kelurahan,Lamuk
3303032003,Kelurahan,Sokanegara
3303032004,Kelurahan,Gumiwang
3303032005,Kelurahan,Krenceng
3303032006,Kelurahan,Nangkasawit
3303032007,Kelurahan,Pandansari
3303032008,Kelurahan,Kejobong
3303032009,Kelurahan,Langgar
3303032010,Kelurahan,Timbang
3303032011,Kelurahan,Nangkod
3303032012,Kelurahan,Kedarpan
3303032013,Kelurahan,Pangempon
330304,Kecamatan,Kaligondang
3303042001,Kelurahan,Lamongan
3303042002,Kelurahan,Tejasari
3303042003,Kelurahan,Cilapar
3303042004,Kelurahan,Penolih
3303042005,Kelurahan,Sinduraja
3303042006,Kelurahan,Selakambang
3303042007,Kelurahan,Selanegara
3303042008,Kelurahan,Kaligondang
3303042009,Kelurahan,Brecek
3303042010,Kelurahan,Sempor Lor
3303042011,Kelurahan,Penaruban
3303042012,Kelurahan,Kalikajar
3303042013,Kelurahan,Kembaran Wetan
3303042014,Kelurahan,Slinga
3303042015,Kelurahan,Arenan
3303042016,Kelurahan,Sidanegara
3303042017,Kelurahan,Pagerandong
3303042018,Kelurahan,Sidareja
330305,Kecamatan,Purbalingga
3303051001,Kelurahan,Bojong
3303051003,Kelurahan,Kedungmenjangan
3303051005,Kelurahan,Bancar
3303051006,Kelurahan,Purbalingga Wetan
3303051007,Kelurahan,Penambongan
3303051008,Kelurahan,Purbalingga Kidul
3303051009,Kelurahan,Kandanggampang
3303051010,Kelurahan,Purbalingga Kulon
3303051011,Kelurahan,Purbalingga Lor
3303051012,Kelurahan,Kembaran Kulon
3303051013,Kelurahan,Wirasana
3303052002,Kelurahan,Toyareja
3303052004,Kelurahan,Jatisaba
330306,Kecamatan,Kalimanah
3303061011,Kelurahan,Mewek
3303061012,Kelurahan,Karangmanyar
3303061013,Kelurahan,Kalikabong
3303062001,Kelurahan,Jompo
3303062002,Kelurahan,Rabak
3303062003,Kelurahan,Blater
3303062004,Kelurahan,Manduraga
3303062005,Kelurahan,Karangsari
3303062006,Kelurahan,Kalimanah Kulon
3303062007,Kelurahan,Sidakangen
3303062008,Kelurahan,Karangpetir
3303062009,Kelurahan,Kalimanah Wetan
3303062010,Kelurahan,Grecol
3303062014,Kelurahan,Selabaya
3303062015,Kelurahan,Klapasawit
3303062016,Kelurahan,Kedungwuluh
3303062017,Kelurahan,Babakan
330307,Kecamatan,Kutasari
3303072001,Kelurahan,Karanglewas
3303072002,Kelurahan,Munjul
3303072003,Kelurahan,Sumingkir
3303072004,Kelurahan,Meri
3303072005,Kelurahan,Kutasari
3303072006,Kelurahan,Karangklesem
3303072007,Kelurahan,Karangreja
3303072008,Kelurahan,Karangaren
3303072009,Kelurahan,Limbangan
3303072010,Kelurahan,Cendana
3303072011,Kelurahan,Candiwulan
3303072012,Kelurahan,Karangcegak
3303072013,Kelurahan,Candinata
3303072014,Kelurahan,Karangjengkol
330308,Kecamatan,Mrebet
3303082001,Kelurahan,Karangturi
3303082002,Kelurahan,Onje
3303082003,Kelurahan,Sindang
3303082004,Kelurahan,Tangkisan
3303082005,Kelurahan,Kradenan
3303082006,Kelurahan,Lambur
3303082007,Kelurahan,Selaganggeng
3303082008,Kelurahan,Mangunegara
3303082009,Kelurahan,Karangnangka
3303082010,Kelurahan,Mrebet
3303082011,Kelurahan,Bojong
3303082012,Kelurahan,Serayu Karanganyar
3303082013,Kelurahan,Serayu Larangan
3303082014,Kelurahan,Campakoah
3303082015,Kelurahan,Pagerandong
3303082016,Kelurahan,Cipaku
3303082017,Kelurahan,Binangun
3303082018,Kelurahan,Pengalusan
3303082019,Kelurahan,Sangkanayu
330309,Kecamatan,Bobotsari
3303092001,Kelurahan,Gandasuli
3303092002,Kelurahan,Kalapacung
3303092003,Kelurahan,Karangmalang
3303092004,Kelurahan,Banjarsari
3303092005,Kelurahan,Majapura
3303092006,Kelurahan,Bobotsari
3303092007,Kelurahan,Karangduren
3303092008,Kelurahan,Pakuncen
3303092009,Kelurahan,Karangtalun
3303092010,Kelurahan,Gunungkarang
3303092011,Kelurahan,Talagening
3303092012,Kelurahan,Tlagayasa
3303092013,Kelurahan,Dagan
3303092014,Kelurahan,Palumbungan
3303092015,Kelurahan,Limbasari
3303092016,Kelurahan,Palumbungan Wetan
330310,Kecamatan,Karangreja
3303102001,Kelurahan,Serang
3303102002,Kelurahan,Kutabawa
3303102003,Kelurahan,Siwarak
3303102004,Kelurahan,Tlahab Lor
3303102005,Kelurahan,Tlahab Kidul
3303102006,Kelurahan,Karangreja
3303102007,Kelurahan,Gondang
330311,Kecamatan,Karanganyar
3303112001,Kelurahan,Ponjen
3303112002,Kelurahan,Buara
3303112003,Kelurahan,Brakas
3303112004,Kelurahan,Bungkanel
3303112005,Kelurahan,Lumpang
3303112006,Kelurahan,Karanggedang
3303112007,Kelurahan,Kabunderan
3303112008,Kelurahan,Jambudesa
3303112009,Kelurahan,Maribaya
3303112010,Kelurahan,Karanganyar
3303112012,Kelurahan,Banjarkerta
3303112013,Kelurahan,Kalijaran
3303112014,Kelurahan,Kaliori
330312,Kecamatan,Karangmoncol
3303122001,Kelurahan,Karangsari
3303122002,Kelurahan,Pepedan
3303122003,Kelurahan,Pekiringan
3303122004,Kelurahan,Grantung
3303122005,Kelurahan,Rajawana
3303122006,Kelurahan,Tajug
3303122007,Kelurahan,Tamansari
3303122008,Kelurahan,Baleraksa
3303122009,Kelurahan,Tunjungmuli
3303122010,Kelurahan,Kramat
3303122011,Kelurahan,Sirau
330313,Kecamatan,Rembang
3303132001,Kelurahan,Wlahar
3303132002,Kelurahan,Bantarbarang
3303132003,Kelurahan,Karangbawang
3303132004,Kelurahan,Gunungwuled
3303132005,Kelurahan,Losari
3303132006,Kelurahan,Bodaskarangjati
3303132007,Kelurahan,Wanogara Wetan
3303132008,Kelurahan,Wanogara Kulon
3303132009,Kelurahan,Makam
3303132010,Kelurahan,Sumampir
3303132011,Kelurahan,Tanalum
3303132012,Kelurahan,Panusupan
330314,Kecamatan,Bojongsari
3303142001,Kelurahan,Brobot
3303142002,Kelurahan,Gembong
3303142003,Kelurahan,Galuh
3303142004,Kelurahan,Banjaran
3303142005,Kelurahan,Patemon
3303142006,Kelurahan,Bojongsari
3303142007,Kelurahan,Kajongan
3303142008,Kelurahan,Karangbanjar
3303142009,Kelurahan,Beji
3303142010,Kelurahan,Pagedangan
3303142011,Kelurahan,Pekalongan
3303142012,Kelurahan,Metenggeng
3303142013,Kelurahan,Bumisari
330315,Kecamatan,Padamara
3303151004,Kelurahan,Karangsentul
3303152001,Kelurahan,Karangpule
3303152002,Kelurahan,Sokawera
3303152003,Kelurahan,Karangjambe
3303152005,Kelurahan,Bojanegara
3303152006,Kelurahan,Gemuruh
3303152007,Kelurahan,Dawuhan
3303152008,Kelurahan,Prigi
3303152009,Kelurahan,Padamara
3303152010,Kelurahan,Purbayasa
3303152011,Kelurahan,Kalitinggar
3303152012,Kelurahan,Mipiran
3303152013,Kelurahan,Karanggambas
3303152014,Kelurahan,Kalitinggar Kidul
330316,Kecamatan,Pengadegan
3303162001,Kelurahan,Panunggalan
3303162002,Kelurahan,Larangan
3303162003,Kelurahan,Pasunggingan
3303162004,Kelurahan,Pengadegan
3303162005,Kelurahan,Karangjoho
3303162006,Kelurahan,Bedagas
3303162007,Kelurahan,Tumanggal
3303162008,Kelurahan,Tegalpingen
3303162009,Kelurahan,Tetel
330317,Kecamatan,Karangjambu
3303172001,Kelurahan,Purbasari
3303172002,Kelurahan,Sirandu
3303172003,Kelurahan,Karangjambu
3303172004,Kelurahan,Sanguwatang
3303172005,Kelurahan,Jingkang
3303172006,Kelurahan,Danasari
330318,Kecamatan,Kertanegara
3303182001,Kelurahan,Krangean
3303182002,Kelurahan,Darma
3303182003,Kelurahan,Langkap
3303182004,Kelurahan,Adiarsa
3303182005,Kelurahan,Karangasem
3303182006,Kelurahan,Karangpucung
3303182007,Kelurahan,Condong
3303182008,Kelurahan,Kasih
3303182009,Kelurahan,Karangtengah
3303182010,Kelurahan,Kertanegara
3303182011,Kelurahan,Mergasana
3304,Kota Kabupaten,Kab. Banjarnegara
330401,Kecamatan,Susukan
3304012001,Kelurahan,Berta
3304012002,Kelurahan,Derik
3304012003,Kelurahan,Gumelem Wetan
3304012004,Kelurahan,Gumelem Kulon
3304012005,Kelurahan,Penarusan Wetan
3304012006,Kelurahan,Penarusan Kulon
3304012007,Kelurahan,Brengkok
3304012008,Kelurahan,Pekikiran
3304012009,Kelurahan,Piasa Wetan
3304012010,Kelurahan,Karangsalam
3304012011,Kelurahan,Kemranggon
3304012012,Kelurahan,Susukan
3304012013,Kelurahan,Dermasari
3304012014,Kelurahan,Kedawung
3304012015,Kelurahan,Karangjati
330402,Kecamatan,Purworeja Klampok
3304022001,Kelurahan,Sirkandi
3304022002,Kelurahan,Pagak
3304022003,Kelurahan,Kecitran
3304022004,Kelurahan,Purwareja
3304022005,Kelurahan,Klampok
3304022006,Kelurahan,Kalilandak
3304022007,Kelurahan,Kalimandi
3304022008,Kelurahan,Kaliwinasuh
330403,Kecamatan,Mandiraja
3304032001,Kelurahan,Jalatunda
3304032002,Kelurahan,Somawangi
3304032003,Kelurahan,Kaliwungu
3304032004,Kelurahan,Kebanaran
3304032005,Kelurahan,Glempang
3304032006,Kelurahan,Salamerta
3304032007,Kelurahan,Purwasaba
3304032008,Kelurahan,Blimbing
3304032009,Kelurahan,Panggisari
3304032010,Kelurahan,Candiwulan
3304032011,Kelurahan,Simbang
3304032012,Kelurahan,Kertayasa
3304032013,Kelurahan,Banjengan
3304032014,Kelurahan,Mandiraja Kulon
3304032015,Kelurahan,Kebakalan
3304032016,Kelurahan,Mandiraja Wetan
330404,Kecamatan,Purwanegara
3304042001,Kelurahan,Kalitengah
3304042002,Kelurahan,Merden
3304042003,Kelurahan,Karanganyar
3304042004,Kelurahan,Kaliajir
3304042005,Kelurahan,Petir
3304042006,Kelurahan,Pucungbedug
3304042007,Kelurahan,Parakan
3304042008,Kelurahan,Mertasari
3304042009,Kelurahan,Danaraja
3304042010,Kelurahan,Purwonegoro
3304042011,Kelurahan,Kalipelus
3304042012,Kelurahan,Gumiwang
3304042013,Kelurahan,Kutawuluh
330405,Kecamatan,Bawang
3304052001,Kelurahan,Wanadri
3304052002,Kelurahan,Kebondalem
3304052003,Kelurahan,Majalengka
3304052004,Kelurahan,Wiramastra
3304052005,Kelurahan,Kutayasa
3304052006,Kelurahan,Winong
3304052007,Kelurahan,Depok
3304052008,Kelurahan,Watuurip
3304052009,Kelurahan,Masaran
3304052010,Kelurahan,Serang
3304052011,Kelurahan,Mantrianom
3304052012,Kelurahan,Binorong
3304052013,Kelurahan,Joho
3304052014,Kelurahan,Bawang
3304052015,Kelurahan,Bandingan
3304052016,Kelurahan,Blambangan
3304052017,Kelurahan,Gemuruh
3304052018,Kelurahan,Pucang
330406,Kecamatan,Banjarnegara
3304061001,Kelurahan,Argasoka
3304061006,Kelurahan,Karangtengah
3304061007,Kelurahan,Wangon
3304061008,Kelurahan,Semampir
3304061009,Kelurahan,Sokanandi
3304061010,Kelurahan,Parakancanggah
3304061011,Kelurahan,Semarang
3304061012,Kelurahan,Krandegan
3304061013,Kelurahan,Kutabanjarnegara
3304062002,Kelurahan,Ampelsari
3304062003,Kelurahan,Tlagawera
3304062004,Kelurahan,Cendana
3304062005,Kelurahan,Sokayasa
330407,Kecamatan,Sigaluh
3304071015,Kelurahan,Kalibenda
3304072001,Kelurahan,Pringamba
3304072002,Kelurahan,Sawal
3304072003,Kelurahan,Panawaren
3304072004,Kelurahan,Tunggara
3304072005,Kelurahan,Randegan
3304072006,Kelurahan,Bojanegara
3304072007,Kelurahan,Bandingan
3304072008,Kelurahan,Prigi
3304072009,Kelurahan,Gembongan
3304072010,Kelurahan,Kemiri
3304072011,Kelurahan,Karangmangu
3304072012,Kelurahan,Wanacipta
3304072013,Kelurahan,Sigaluh
3304072014,Kelurahan,Singamerta
330408,Kecamatan,Madukara
3304081011,Kelurahan,Kenteng
3304081012,Kelurahan,Rejasa
3304082001,Kelurahan,Limbangan
3304082002,Kelurahan,Penawangan
3304082003,Kelurahan,Talunamba
3304082004,Kelurahan,Madukara
3304082005,Kelurahan,Kutayasa
3304082006,Kelurahan,Pekauman
3304082007,Kelurahan,Pagelak
3304082008,Kelurahan,Dawuhan
3304082009,Kelurahan,Bantarwaru
3304082010,Kelurahan,Sered
3304082013,Kelurahan,Petambakan
3304082014,Kelurahan,Rakitan
3304082015,Kelurahan,Blitar
3304082016,Kelurahan,Kaliurip
3304082017,Kelurahan,Karanganyar
3304082018,Kelurahan,Gununggiana
3304082019,Kelurahan,Clapar
3304082020,Kelurahan,Pakelen
330409,Kecamatan,Banjarmangu
3304092001,Kelurahan,Jenggawur
3304092002,Kelurahan,Banjarkulon
3304092003,Kelurahan,Banjarmangu
3304092004,Kelurahan,Rejasari
3304092005,Kelurahan,Kesenet
3304092006,Kelurahan,Kalilunjar
3304092007,Kelurahan,Sijeruk
3304092008,Kelurahan,Kendaga
3304092009,Kelurahan,Gripit
3304092010,Kelurahan,Pekandangan
3304092011,Kelurahan,Sigeblog
3304092012,Kelurahan,Paseh
3304092013,Kelurahan,Sipedang
3304092014,Kelurahan,Sijenggung
3304092015,Kelurahan,Beji
3304092016,Kelurahan,Prendengan
3304092017,Kelurahan,Majatengah
330410,Kecamatan,Wanadadi
3304102001,Kelurahan,Kasilib
3304102002,Kelurahan,Tapen
3304102003,Kelurahan,Karangjambe
3304102004,Kelurahan,Wanadadi
3304102005,Kelurahan,Wanakarsa
3304102006,Kelurahan,Lemahjaya
3304102007,Kelurahan,Karangkemiri
3304102008,Kelurahan,Kandangwangi
3304102009,Kelurahan,Medayu
3304102010,Kelurahan,Linggasari
3304102011,Kelurahan,Gumingsir
330411,Kecamatan,Rakit
3304112001,Kelurahan,Pingit
3304112002,Kelurahan,Situwangi
3304112003,Kelurahan,Gelang
3304112004,Kelurahan,Rakit
3304112005,Kelurahan,Adipasir
3304112006,Kelurahan,Bandingan
3304112007,Kelurahan,Kincang
3304112008,Kelurahan,Badamita
3304112009,Kelurahan,Tanjunganom
3304112010,Kelurahan,Luwung
3304112011,Kelurahan,Lengkong
330412,Kecamatan,Punggelan
3304122001,Kelurahan,Sambong
3304122002,Kelurahan,Danakerta
3304122003,Kelurahan,Klapa
3304122004,Kelurahan,Kecepit
3304122005,Kelurahan,Karangsari
3304122006,Kelurahan,Tribuana
3304122007,Kelurahan,Sawangan
3304122008,Kelurahan,Sidarata
3304122009,Kelurahan,Badakarya
3304122010,Kelurahan,Punggelan
3304122011,Kelurahan,Jembangan
3304122012,Kelurahan,Purwasana
3304122013,Kelurahan,Petuguran
3304122014,Kelurahan,Bondolharjo
3304122015,Kelurahan,Tanjungtirta
3304122016,Kelurahan,Tlaga
3304122017,Kelurahan,Mlaya
330413,Kecamatan,Karangkobar
3304132001,Kelurahan,Paweden
3304132002,Kelurahan,Gumelar
3304132003,Kelurahan,Purwodadi
3304132004,Kelurahan,Sampang
3304132005,Kelurahan,Slatri
3304132006,Kelurahan,Pagerpelah
3304132007,Kelurahan,Pasuruhan
3304132008,Kelurahan,Karanggondang
3304132009,Kelurahan,Jlegong
3304132010,Kelurahan,Ambal
3304132011,Kelurahan,Binangun
3304132012,Kelurahan,Karangkobar
3304132013,Kelurahan,Leksana
330414,Kecamatan,Pagentan
3304142001,Kelurahan,Larangan
3304142002,Kelurahan,Karangnangka
3304142003,Kelurahan,Aribaya
3304142004,Kelurahan,Nagasari
3304142005,Kelurahan,Gumingsir
3304142006,Kelurahan,Sokaraja
3304142007,Kelurahan,Kayuares
3304142008,Kelurahan,Metawana
3304142009,Kelurahan,Kalitlaga
3304142010,Kelurahan,Karekan
3304142011,Kelurahan,Plumbungan
3304142012,Kelurahan,Pagentan
3304142013,Kelurahan,Kasmaran
3304142014,Kelurahan,Majasari
3304142015,Kelurahan,Babadan
3304142016,Kelurahan,Tegaljeruk
330415,Kecamatan,Pejawaran
3304152001,Kelurahan,Kalilunjar
3304152002,Kelurahan,Karangsari
3304152003,Kelurahan,Sarwodadi
3304152004,Kelurahan,Grogol
3304152005,Kelurahan,Giritirta
3304152006,Kelurahan,Biting
3304152007,Kelurahan,Tlahab
3304152008,Kelurahan,Darmayasa
3304152009,Kelurahan,Pejawaran
3304152010,Kelurahan,Penusupan
3304152011,Kelurahan,Ratamba
3304152012,Kelurahan,Sidengok
3304152013,Kelurahan,Pegundungan
3304152014,Kelurahan,Beji
3304152015,Kelurahan,Semangkung
3304152016,Kelurahan,Condongcampur
3304152017,Kelurahan,Gembol
330416,Kecamatan,Batur
3304162001,Kelurahan,Batur
3304162002,Kelurahan,Sumberejo
3304162003,Kelurahan,Pasurenan
3304162004,Kelurahan,Pekasiran
3304162005,Kelurahan,Kepakisan
3304162006,Kelurahan,Bakal
3304162007,Kelurahan,Karangtengah
3304162008,Kelurahan,Dieng Kulon
330417,Kecamatan,Wanayasa
3304172001,Kelurahan,Karangtengah
3304172002,Kelurahan,Suwidak
3304172003,Kelurahan,Bantar
3304172004,Kelurahan,Pandansari
3304172005,Kelurahan,Pagergunung
3304172006,Kelurahan,Dawuhan
3304172007,Kelurahan,Kubang
3304172008,Kelurahan,Susukan
3304172009,Kelurahan,Wanayasa
3304172010,Kelurahan,Pesantren
3304172011,Kelurahan,Balun
3304172012,Kelurahan,Tempuran
3304172013,Kelurahan,Wanaraja
3304172014,Kelurahan,Jatilawang
3304172015,Kelurahan,Legoksayem
3304172016,Kelurahan,Kasimpar
3304172017,Kelurahan,Penanggungan
330418,Kecamatan,Kalibening
3304182001,Kelurahan,Kalibening
3304182002,Kelurahan,Asinan
3304182003,Kelurahan,Sembawa
3304182004,Kelurahan,Kalibombong
3304182005,Kelurahan,Majatengah
3304182006,Kelurahan,Kalisat Kidul
3304182007,Kelurahan,Sirukem
3304182008,Kelurahan,Kertosari
3304182009,Kelurahan,Sidakangen
3304182010,Kelurahan,Sikumpul
3304182011,Kelurahan,Gununglangit
3304182012,Kelurahan,Bedana
3304182013,Kelurahan,Sirukun
3304182014,Kelurahan,Karanganyar
3304182015,Kelurahan,Plorengan
3304182016,Kelurahan,Kasinoman
330419,Kecamatan,Pandanarum
3304192001,Kelurahan,Pandanarum
3304192002,Kelurahan,Sinduaji
3304192003,Kelurahan,Pasegeran
3304192004,Kelurahan,Pingit Lor
3304192005,Kelurahan,Lawen
3304192006,Kelurahan,Sirongge
3304192007,Kelurahan,Pringamba
3304192008,Kelurahan,Beji
330420,Kecamatan,Pagedongan
3304202001,Kelurahan,Pagedongan
3304202002,Kelurahan,Gunungjati
3304202003,Kelurahan,Twelagiri
3304202004,Kelurahan,Kebutuhduwur
3304202005,Kelurahan,Kebutuhjurang
3304202006,Kelurahan,Pesangkalan
3304202007,Kelurahan,Duren
3304202008,Kelurahan,Lebakwangi
3304202009,Kelurahan,Gentansari
3305,Kota Kabupaten,Kab. Kebumen
330501,Kecamatan,Ayah
3305012001,Kelurahan,Argopeni
3305012002,Kelurahan,Karangduwur
3305012003,Kelurahan,Srati
3305012004,Kelurahan,Pasir
3305012005,Kelurahan,Jintung
3305012006,Kelurahan,Banjararjo
3305012007,Kelurahan,Argosari
3305012008,Kelurahan,Watukelir
3305012009,Kelurahan,Kalibangkang
3305012010,Kelurahan,Tlogosari
3305012011,Kelurahan,Kalipoh
3305012012,Kelurahan,Ayah
3305012013,Kelurahan,Candirenggo
3305012014,Kelurahan,Mangunweni
3305012015,Kelurahan,Jatijajar
3305012016,Kelurahan,Demangsari
3305012017,Kelurahan,Bulurejo
3305012018,Kelurahan,Kedungweru
330502,Kecamatan,Buayan
3305022001,Kelurahan,Karangbolong
3305022002,Kelurahan,Jladri
3305022003,Kelurahan,Adiwarno
3305022004,Kelurahan,Rangkah
3305022005,Kelurahan,Wonodadi
3305022006,Kelurahan,Geblug
3305022007,Kelurahan,Rogodadi
3305022008,Kelurahan,Pakuran
3305022009,Kelurahan,Buayan
3305022010,Kelurahan,Sikayu
3305022011,Kelurahan,Karangsari
3305022012,Kelurahan,Rogodono
3305022013,Kelurahan,Banyumudal
3305022014,Kelurahan,Tugu
3305022015,Kelurahan,Nogoraji
3305022016,Kelurahan,Mergosono
3305022017,Kelurahan,Semampir
3305022018,Kelurahan,Jogomulyo
3305022019,Kelurahan,Purbowangi
3305022020,Kelurahan,Jatiroto
330503,Kecamatan,Puring
