,Kategori Wilayah,Kode Wilayah,Nama Wilayah
53143,Kelurahan,1605202009,Air Beliti
53144,Kelurahan,1605202010,Leban Jaya
53145,Kelurahan,1605202011,Bamasco
53146,Kelurahan,1605212001,Sukowarno
53147,Kelurahan,1605212002,Sugih Waras
53148,Kelurahan,1605212003,Bangun Rejo
53149,Kelurahan,1605212004,Ciptodadi
53150,Kelurahan,1605212005,Sukarena
53151,Kelurahan,1605212006,Yudha Karya Bakti
53152,Kelurahan,1605212007,Rantau Alih
53153,Kelurahan,1605212008,Ciptodadi II
53154,Kelurahan,1606011009,Kayu Ara
53155,Kelurahan,1606011010,Serasan Jaya
53156,Kelurahan,1606011011,Soak baru
53157,Kelurahan,1606011012,Balai Agung
53158,Kelurahan,1606012001,Sukarami
53159,Kelurahan,1606012002,Lumpatan
53160,Kelurahan,1606012003,Bailangu
53161,Kelurahan,1606012004,Muara Teladan
53162,Kelurahan,1606012005,Bandar Jaya
53163,Kelurahan,1606012006,Sungai Medak
53164,Kelurahan,1606012007,Sungai Batang
53165,Kelurahan,1606012008,Rimba Ukur
53166,Kelurahan,1606012013,Lumpatan 2
53167,Kelurahan,1606012014,Baliangu Timur
53168,Kelurahan,1606022001,Danau Cala
53169,Kelurahan,1606022002,Rantau Keroya
53170,Kelurahan,1606022003,Tanjung Agung Timur
53171,Kelurahan,1606022004,Petaling
53172,Kelurahan,1606022005,Lais
53173,Kelurahan,1606022006,Teluk
53174,Kelurahan,1606022007,Epil
53175,Kelurahan,1606022008,Purwosari
53176,Kelurahan,1606022009,Teluk Kijing I
53177,Kelurahan,1606022010,Teluk Kijing II
53178,Kelurahan,1606022011,Teluk Kijing III
53179,Kelurahan,1606022012,Tanjung Agung Utara
53180,Kelurahan,1606022013,Tanjung Agung Barat
53181,Kelurahan,1606022014,Tanjung Agung Selatan
53182,Kelurahan,1606022015,Lais Utara
53183,Kelurahan,1606032002,Pagar Kaya
53184,Kelurahan,1606032003,Sukalali
53185,Kelurahan,1606032004,Kartayu
53186,Kelurahan,1606032006,Sungai Dua
53187,Kelurahan,1606032007,Sindang Marga
53188,Kelurahan,1606032008,Tebing Bulang
53189,Kelurahan,1606032009,Gajah Mati
53190,Kelurahan,1606032010,Rantau Sialang
53191,Kelurahan,1606032014,Kerta Jaya
53192,Kelurahan,1606032015,Keramat Jaya
53193,Kelurahan,1606042001,Bukit Sejahtera
53194,Kelurahan,1606042002,Bukit Pangkuasan
53195,Kelurahan,1606042003,Tanah Abang
53196,Kelurahan,1606042004,Talang Leban
53197,Kelurahan,1606042005,Talang Buluh
53198,Kelurahan,1606042006,Lubuk Buah
53199,Kelurahan,1606042007,Sungai Napal
53200,Kelurahan,1606042008,Lubuk Bintialo
53201,Kelurahan,1606042009,Sako Suban
53202,Kelurahan,1606042010,Bukit Selabu
53203,Kelurahan,1606042011,Saut
53204,Kelurahan,1606042012,Tanjung Bali
53205,Kelurahan,1606042013,Pinggap
53206,Kelurahan,1606042014,Pengaturan
53207,Kelurahan,1606042015,Ulak Kembang
53208,Kelurahan,1606042016,Pangkalan Bulian
53209,Kelurahan,1606051016,Ngulak I
53210,Kelurahan,1606051019,Ngulak
53211,Kelurahan,1606052001,Air Balui
53212,Kelurahan,1606052002,Nganti
53213,Kelurahan,1606052003,Jud I
53214,Kelurahan,1606052004,Jud II
53215,Kelurahan,1606052005,Penggage
53216,Kelurahan,1606052006,Ngunang
53217,Kelurahan,1606052007,Ngulak II
53218,Kelurahan,1606052008,Ngulak III
53219,Kelurahan,1606052009,Ulak Embacang
53220,Kelurahan,1606052010,Terusan
53221,Kelurahan,1606052011,Kemang
53222,Kelurahan,1606052012,Tanjung Raya
53223,Kelurahan,1606052013,Air Itam
53224,Kelurahan,1606052014,Keban I
53225,Kelurahan,1606052015,Keban II
53226,Kelurahan,1606052017,Panai
53227,Kelurahan,1606052018,Macang Sakti
53228,Kelurahan,1606061038,Babat
53229,Kelurahan,1606061039,Mangun Jaya
53230,Kelurahan,1606062001,Sereka
53231,Kelurahan,1606062002,Sugi Raya
53232,Kelurahan,1606062003,Sugi Waras
53233,Kelurahan,1606062004,Beruge
53234,Kelurahan,1606062005,Muara Punjung
53235,Kelurahan,1606062007,Bangun Sari
53236,Kelurahan,1606062008,Toman
53237,Kelurahan,1606062009,Kasmaran
53238,Kelurahan,1606062022,Sungai Angit
53239,Kelurahan,1606062023,Srimulyo
53240,Kelurahan,1606062042,Pangkalan Jaya
53241,Kelurahan,1606071020,Sungai Lilin
53242,Kelurahan,1606071030,Sungai Lilin Jaya
53243,Kelurahan,1606072007,Sri Gunung
53244,Kelurahan,1606072008,Sumber Rejeki
53245,Kelurahan,1606072009,Linggo Sari
53246,Kelurahan,1606072010,Mulyo Rejo
53247,Kelurahan,1606072011,Suka Damai Baru
53248,Kelurahan,1606072012,Cinta Damai
53249,Kelurahan,1606072013,Berlian Makmur
53250,Kelurahan,1606072014,Bumi Kencana
53251,Kelurahan,1606072015,Mekar Jadi
53252,Kelurahan,1606072016,Nusa Serasan
53253,Kelurahan,1606072017,Pinang Banjar
53254,Kelurahan,1606072019,Panca Tunggal
53255,Kelurahan,1606072021,Bukit Jaya
53256,Kelurahan,1606081015,Keluang
53257,Kelurahan,1606082001,Tenggaro
53258,Kelurahan,1606082003,Tanjung Dalam
53259,Kelurahan,1606082004,Dawas
53260,Kelurahan,1606082005,Mekar Jaya
53261,Kelurahan,1606082006,Sumber Agung
53262,Kelurahan,1606082007,Karya Maju
53263,Kelurahan,1606082008,Tegal Mulyo
53264,Kelurahan,1606082009,Cipta Praja
53265,Kelurahan,1606082010,Loka Jaya
53266,Kelurahan,1606082011,Mekar Sari
53267,Kelurahan,1606082012,Sido Rejo
53268,Kelurahan,1606082013,Mulyo Asih
53269,Kelurahan,1606082014,Sridamai
53270,Kelurahan,1606091016,Bayung Lencir
53271,Kelurahan,1606091065,Bayung Lencir Indah
53272,Kelurahan,1606092006,Muara Merang
53273,Kelurahan,1606092007,Mangsang
53274,Kelurahan,1606092008,Tampang Baru
53275,Kelurahan,1606092009,Kali Berau
53276,Kelurahan,1606092010,Sindang Marga
53277,Kelurahan,1606092011,Telang
53278,Kelurahan,1606092012,Pagar Desa
53279,Kelurahan,1606092013,Mendis
53280,Kelurahan,1606092014,Pulai Gading
53281,Kelurahan,1606092015,Muara Medak
53282,Kelurahan,1606092017,Sukajaya
53283,Kelurahan,1606092026,Senawar Jaya
53284,Kelurahan,1606092048,Simpang Bayat
53285,Kelurahan,1606092049,Bayat Ilir
53286,Kelurahan,1606092050,Pangkalan Bayat
53287,Kelurahan,1606092051,Muara Bahar
53288,Kelurahan,1606092058,Mekar Jaya
53289,Kelurahan,1606092059,Mendis Jaya
53290,Kelurahan,1606092060,Kepayang
53291,Kelurahan,1606092061,Wono Rejo
53292,Kelurahan,1606092063,Lubuk Harjo
53293,Kelurahan,1606102001,Sido Mukti
53294,Kelurahan,1606102002,Suka Damai
53295,Kelurahan,1606102003,Suka Jaya
53296,Kelurahan,1606102004,Suka Makmur
53297,Kelurahan,1606102005,Suka Maju
53298,Kelurahan,1606102006,Bangun Harja
53299,Kelurahan,1606102007,Sido Rahayu
53300,Kelurahan,1606102008,Bukit Indah
53301,Kelurahan,1606102009,Warga Mulya
53302,Kelurahan,1606102010,Tanjung Kaputran
53303,Kelurahan,1606102011,Air Putih Ulu
53304,Kelurahan,1606102012,Sialang Agung
53305,Kelurahan,1606102013,Cinta Karya
53306,Kelurahan,1606102014,Air Putih Ilir
53307,Kelurahan,1606102015,Sumber Rejeki
53308,Kelurahan,1606112001,Karang Agung
53309,Kelurahan,1606112002,Karang Rejo
53310,Kelurahan,1606112003,Karang Makmur
53311,Kelurahan,1606112004,Perumpung Raya
53312,Kelurahan,1606112005,Galih Sari
53313,Kelurahan,1606112006,Karang Tirta
53314,Kelurahan,1606112007,Purwo Agung
53315,Kelurahan,1606112008,Karya Mukti
53316,Kelurahan,1606112009,Sri Karang Rejo
53317,Kelurahan,1606112010,Mekar Sari
53318,Kelurahan,1606112011,Agung Jaya
53319,Kelurahan,1606112012,Bumi Agung
53320,Kelurahan,1606112013,Jaya Agung
53321,Kelurahan,1606112014,Suka Makmur
53322,Kelurahan,1606112015,Mandala Sari
53323,Kelurahan,1606112016,Bandar Agung
53324,Kelurahan,1606112017,Karang Sari
53325,Kelurahan,1606112018,Sri Gading
53326,Kelurahan,1606112019,Mulya Agung
53327,Kelurahan,1606112020,Karang Mukti
53328,Kelurahan,1606112021,Madya Mulya
53329,Kelurahan,1606112022,Mulya Jaya
53330,Kelurahan,1606112023,Sari Agung
53331,Kelurahan,1606112024,Suka Jadi
53332,Kelurahan,1606112025,Ringin Agung
53333,Kelurahan,1606112026,Tri Mulya Agung
53334,Kelurahan,1606112027,Mekar Jaya
53335,Kelurahan,1606122001,Peninggalan
53336,Kelurahan,1606122002,Suka Damai
53337,Kelurahan,1606122003,Berlian Jaya
53338,Kelurahan,1606122004,Simpang Tungkal
53339,Kelurahan,1606122005,Pangkalan Tungkal
53340,Kelurahan,1606122006,Sumber Harum
53341,Kelurahan,1606122007,Sumber Sari
53342,Kelurahan,1606122008,Sinar Harapan
53343,Kelurahan,1606122009,Banjar Jaya
53344,Kelurahan,1606122010,Beji Mulyo
53345,Kelurahan,1606122011,Bero Jaya Timur
53346,Kelurahan,1606122012,Pandan Sari
53347,Kelurahan,1606122013,Margo Mulyo
53348,Kelurahan,1606122014,Sri Mulyo
53349,Kelurahan,1606122015,Sido Mulyo
53350,Kelurahan,1606122016,Sinar Tungkal
53351,Kelurahan,1606132001,Ulak Paceh
53352,Kelurahan,1606132002,Ulak Paceh Jaya
53353,Kelurahan,1606132003,Tanjung Durian
53354,Kelurahan,1606132004,Napal
53355,Kelurahan,1606132005,Rantau Kasih
53356,Kelurahan,1606132006,Karang Ringin I
53357,Kelurahan,1606132007,Karang Ringin II
53358,Kelurahan,1606132008,Ulak Teberau
53359,Kelurahan,1606132009,Bumi Ayu
53360,Kelurahan,1606132010,Karang Waru
53361,Kelurahan,1606132011,Karang Anyar
53362,Kelurahan,1606132012,Rantau Panjang
53363,Kelurahan,1606132013,Simpang Sari
53364,Kelurahan,1606132014,Talang Piase
53365,Kelurahan,1606132015,Pandan Dulang
53366,Kelurahan,1606142001,Suka Maju
53367,Kelurahan,1606142002,Letang
53368,Kelurahan,1606142003,Supat
53369,Kelurahan,1606142004,Babat Banyuasin
53370,Kelurahan,1606142005,Tanjung Kerang
53371,Kelurahan,1606142006,Langkap
53372,Kelurahan,1606142007,Gajah Mati
53373,Kelurahan,1606142008,Tenggulang Jaya
53374,Kelurahan,1606142009,Bandar Tenggulang
53375,Kelurahan,1606142010,Sumber Jaya
53376,Kelurahan,1606142011,Tenggulang Baru
53377,Kelurahan,1606142012,Supat Barat
53378,Kelurahan,1606142013,Supat Timur
53379,Kelurahan,1606142014,Seratus Lapan
53380,Kelurahan,1606142015,Babat Ramba Jaya
53381,Kelurahan,1606142016,Gajah Muda
53382,Kelurahan,1606152001,Jirak
53383,Kelurahan,1606152002,Rukun Rahayu
53384,Kelurahan,1606152003,Talang Simpang
53385,Kelurahan,1606152004,Jembatan Gantung
53386,Kelurahan,1606152005,Talang Mandung
53387,Kelurahan,1606152006,Rejosari
53388,Kelurahan,1606152007,Bangkit Jaya
53389,Kelurahan,1606152008,Baru Jaya
53390,Kelurahan,1606152009,Sinar Jaya
53391,Kelurahan,1606152010,Setia Jaya
53392,Kelurahan,1606152011,Mekar Jaya
53393,Kelurahan,1606152012,Layan
53394,Kelurahan,1607011016,Mariana
53395,Kelurahan,1607011021,Mariana Ilir
53396,Kelurahan,1607012001,Sungairebo
53397,Kelurahan,1607012002,Sungaigerong
53398,Kelurahan,1607012003,Merah Mata
53399,Kelurahan,1607012004,Perajen
53400,Kelurahan,1607012005,Cinta Manis Lama
53401,Kelurahan,1607012008,Perambahan
53402,Kelurahan,1607012011,Pematang Palas
53403,Kelurahan,1607012012,Tirto Sari
53404,Kelurahan,1607012014,Pulauborang
53405,Kelurahan,1607012025,Perambahan Baru
53406,Kelurahan,1607012028,Duren Ijo
53407,Kelurahan,1607022001,Sungsang I
53408,Kelurahan,1607022002,Sungsang II
53409,Kelurahan,1607022003,Sungsang III
53410,Kelurahan,1607022004,Sungsang IV
53411,Kelurahan,1607022010,Telukpayo
53412,Kelurahan,1607022013,Tanah Pilih
53413,Kelurahan,1607022015,Perajen Jaya
53414,Kelurahan,1607022016,Rimau Sungsang
53415,Kelurahan,1607022018,Marga Sungsang
53416,Kelurahan,1607022019,Muara Sungsang
53417,Kelurahan,1607031008,Kayuara Kuning
53418,Kelurahan,1607031009,Mulya Agung
53419,Kelurahan,1607031012,Pangkalan Balai
53420,Kelurahan,1607031023,Seterio
53421,Kelurahan,1607031033,Kedondong Raye
53422,Kelurahan,1607032006,Langkan
53423,Kelurahan,1607032007,Pangkalan Panji
53424,Kelurahan,1607032010,Lubuk Saung
53425,Kelurahan,1607032011,Ujung Tanjung
53426,Kelurahan,1607032013,Sidang Mas
53427,Kelurahan,1607032014,Galang Tinggi
53428,Kelurahan,1607032015,Petaling
53429,Kelurahan,1607032016,Rimba Alai
53430,Kelurahan,1607032017,Pelajau Ilir
53431,Kelurahan,1607032018,Regan Agung
53432,Kelurahan,1607032019,Sukamulya
53433,Kelurahan,1607032020,Tanjungagung
53434,Kelurahan,1607032021,Tanjungmenang
53435,Kelurahan,1607032022,Sri Bandung
53436,Kelurahan,1607032024,Pelajau
53437,Kelurahan,1607032025,Tanjungberingin
53438,Kelurahan,1607032026,Terentang
53439,Kelurahan,1607032028,Tanjungkepayang
53440,Kelurahan,1607032034,Sukaraja Baru
53441,Kelurahan,1607032037,Terlangu
53442,Kelurahan,1607032038,Rimba Balai
53443,Kelurahan,1607042002,Teluk Betung
53444,Kelurahan,1607042004,Mukut
53445,Kelurahan,1607042006,Sumber Rejeki
53446,Kelurahan,1607042007,Dana Mulya
53447,Kelurahan,1607042008,Wana Mukti
53448,Kelurahan,1607042009,Budi Asih
53449,Kelurahan,1607042013,Rukun Makmur
53450,Kelurahan,1607042014,Nunggal Sari
53451,Kelurahan,1607042017,Majatra
53452,Kelurahan,1607042018,Wonosari
53453,Kelurahan,1607042031,Sumber Mulya
53454,Kelurahan,1607042032,Rawa Banda
53455,Kelurahan,1607042037,Senda Mukti
53456,Kelurahan,1607042038,Tirta Mulya
53457,Kelurahan,1607042039,Banjar Sari
53458,Kelurahan,1607042040,Buana Mukti
53459,Kelurahan,1607042041,Tabuan Asri
53460,Kelurahan,1607051017,Betung
53461,Kelurahan,1607051021,Rimba Asam
53462,Kelurahan,1607052002,Pulau Rajak
53463,Kelurahan,1607052003,Bukit
53464,Kelurahan,1607052004,Sri Kembang
53465,Kelurahan,1607052005,Lubuk Karet
53466,Kelurahan,1607052014,Taja Mulya
53467,Kelurahan,1607052015,Taja Raya I
53468,Kelurahan,1607052016,Taja Indah
53469,Kelurahan,1607052018,Taja Raya II
53470,Kelurahan,1607052020,Suka Mulya
53471,Kelurahan,1607061021,Jakabaring Selatan
53472,Kelurahan,1607062001,Kebon Sahang
53473,Kelurahan,1607062002,Siju
53474,Kelurahan,1607062003,Tanah Lembak
53475,Kelurahan,1607062004,Parit
53476,Kelurahan,1607062005,Pelajau
53477,Kelurahan,1607062006,Suka Pindah
53478,Kelurahan,1607062007,Baru
53479,Kelurahan,1607062008,Tanjungkerang
53480,Kelurahan,1607062009,Rambutan
53481,Kelurahan,1607062010,Tanjungmerbu
53482,Kelurahan,1607062011,Sako
53483,Kelurahan,1607062012,Gelebak Dalam
53484,Kelurahan,1607062013,Menten
53485,Kelurahan,1607062014,Pangkalan Gelebak
53486,Kelurahan,1607062015,Sungaidua
53487,Kelurahan,1607062016,Sungaipinang
53488,Kelurahan,1607062017,Sungaikedukan
53489,Kelurahan,1607062019,Durian Gadis
53490,Kelurahan,1607062020,Pulauparang
53491,Kelurahan,1607072001,Muara Padang
53492,Kelurahan,1607072002,Tanjungbaru
53493,Kelurahan,1607072003,Karang Anyar
53494,Kelurahan,1607072006,Purwodadi
53495,Kelurahan,1607072007,Sumber Makmur
53496,Kelurahan,1607072008,Air Gading
53497,Kelurahan,1607072009,Tirto Raharjo
53498,Kelurahan,1607072010,Daya Utama
53499,Kelurahan,1607072011,Daya Makmur
53500,Kelurahan,1607072012,Sido Mulyo 18
53501,Kelurahan,1607072013,Sido Rejo
53502,Kelurahan,1607072018,Sido Mulyo 20
53503,Kelurahan,1607072037,Margo Mulyo 20
53504,Kelurahan,1607072038,Margo Sugihan
53505,Kelurahan,1607072042,Tirta Jaya
53506,Kelurahan,1607082007,Marga Rahayu
53507,Kelurahan,1607082008,Sumber Mulya
53508,Kelurahan,1607082009,Sumber Hidup
53509,Kelurahan,1607082010,Telang Rejo
53510,Kelurahan,1607082011,Telang Jaya
53511,Kelurahan,1607082013,Telang Makmur
53512,Kelurahan,1607082014,Telang Karya
53513,Kelurahan,1607082015,Panca Mukti
53514,Kelurahan,1607082016,Mukti Jaya
53515,Kelurahan,1607082019,Mekar Sari
53516,Kelurahan,1607082024,Talang Indah
53517,Kelurahan,1607082025,Mekar Mukti
53518,Kelurahan,1607082026,Upang Jaya
53519,Kelurahan,1607082027,Upang Karya
53520,Kelurahan,1607082028,Upang Cemara
53521,Kelurahan,1607082029,Upang Ceria
53522,Kelurahan,1607091012,Makarti Jaya
53523,Kelurahan,1607092002,Delta Upang
53524,Kelurahan,1607092006,Pendowo Harjo
53525,Kelurahan,1607092007,Pangestu
53526,Kelurahan,1607092008,Tirta Kencana
53527,Kelurahan,1607092010,Upang Makmur
53528,Kelurahan,1607092013,Upang Mulya
53529,Kelurahan,1607092017,Purwosari
53530,Kelurahan,1607092019,Tanjungmas
53531,Kelurahan,1607092020,Tanjungbaru
53532,Kelurahan,1607092021,Sungaisemut
53533,Kelurahan,1607092022,Muarabaru
53534,Kelurahan,1607101002,Air Batu
53535,Kelurahan,1607101003,Sukomoro
53536,Kelurahan,1607101004,Sukajadi
53537,Kelurahan,1607101006,Kenten
53538,Kelurahan,1607101022,Tanah Mas
53539,Kelurahan,1607101023,Talang Keramat
53540,Kelurahan,1607102001,Sungairengit
53541,Kelurahan,1607102005,Pangkalan Benteng
53542,Kelurahan,1607102007,Gasing
53543,Kelurahan,1607102019,Talang Buluh
53544,Kelurahan,1607102020,Sungairengit Murni
53545,Kelurahan,1607102021,Kenten Laut
53546,Kelurahan,1607112001,Muaraabab
53547,Kelurahan,1607112002,Tanjungpasir
53548,Kelurahan,1607112003,Tanjungtiga
53549,Kelurahan,1607112004,Rantau Bayur
53550,Kelurahan,1607112005,Pagar Bulan
53551,Kelurahan,1607112006,Kemang Bajalu
53552,Kelurahan,1607112007,Tanjungmenang
53553,Kelurahan,1607112008,Sri Jaya
53554,Kelurahan,1607112009,Sejagung
53555,Kelurahan,1607112010,Sungaipinang
53556,Kelurahan,1607112011,Semuntul
53557,Kelurahan,1607112012,Lebung
53558,Kelurahan,1607112013,Lubuk Rengas
53559,Kelurahan,1607112014,Paldas
53560,Kelurahan,1607112015,Tebing Abang
53561,Kelurahan,1607112016,Talang Kemang
53562,Kelurahan,1607112017,Rantau Harapan
53563,Kelurahan,1607112018,Penandingan
53564,Kelurahan,1607112019,Sungainaik
53565,Kelurahan,1607112020,Sungaililin
53566,Kelurahan,1607112021,Sukarela
53567,Kelurahan,1607122001,Telang Sari
53568,Kelurahan,1607122002,Mulya Sari
53569,Kelurahan,1607122003,Purwosari
53570,Kelurahan,1607122004,Sri Menanti
53571,Kelurahan,1607122005,Sebalik
53572,Kelurahan,1607122006,Tanjunglago
53573,Kelurahan,1607122007,Kuala Puntian
53574,Kelurahan,1607122008,Suka Tani
53575,Kelurahan,1607122009,Suka Damai
53576,Kelurahan,1607122010,Banyu Urip
53577,Kelurahan,1607122011,Bangun Sari
53578,Kelurahan,1607122012,Sumber Mekar Mukti
53579,Kelurahan,1607122013,Muara Sugih
53580,Kelurahan,1607122014,Manggar Raya
53581,Kelurahan,1607122015,Bunga Karang
53582,Kelurahan,1607132001,Margo Mulyo 16
53583,Kelurahan,1607132002,Rejo Sari
53584,Kelurahan,1607132003,Daya Murni
53585,Kelurahan,1607132004,Daya Bangun Harjo
53586,Kelurahan,1607132005,Sumber Mulyo
53587,Kelurahan,1607132006,Sugih Waras
53588,Kelurahan,1607132007,Indrapura
53589,Kelurahan,1607132008,Cendana
53590,Kelurahan,1607132009,Argo Mulyo
53591,Kelurahan,1607132010,Tirta Harjo
53592,Kelurahan,1607132011,Tirta Mulyo
53593,Kelurahan,1607132012,Daya Kesuma
53594,Kelurahan,1607132013,Margo Rukun
53595,Kelurahan,1607132014,Genesa Mukti
53596,Kelurahan,1607132015,Timbul Jaya
53597,Kelurahan,1607132016,Jalur Mulya
53598,Kelurahan,1607132017,Gilirang
53599,Kelurahan,1607132018,Juru Taro
53600,Kelurahan,1607132019,Kuala Sugihan
53601,Kelurahan,1607132020,Beringin Agung
53602,Kelurahan,1607132021,Mekar Jaya
53603,Kelurahan,1607132022,Sido Makmur
53604,Kelurahan,1607142001,Air Solok Batu
53605,Kelurahan,1607142002,Sri Mulyo
53606,Kelurahan,1607142003,Sri Katon
53607,Kelurahan,1607142004,Sido Harjo
53608,Kelurahan,1607142005,Bintaran
53609,Kelurahan,1607142006,Damar Wulan
53610,Kelurahan,1607142007,Enggal Rejo
53611,Kelurahan,1607142008,Saleh Jaya
53612,Kelurahan,1607142009,Saleh Agung
53613,Kelurahan,1607142010,Saleh Mulya
53614,Kelurahan,1607142011,Saleh Mukti
53615,Kelurahan,1607142012,Saleh Makmur
53616,Kelurahan,1607142013,Upang
53617,Kelurahan,1607142014,Upang Marga
53618,Kelurahan,1607152001,Bentayan
53619,Kelurahan,1607152002,Teluktenggulang
53620,Kelurahan,1607152004,Suka Mulya
53621,Kelurahan,1607152005,Suka Raja
53622,Kelurahan,1607152006,Karang Anyar
53623,Kelurahan,1607152007,Karang Asem
53624,Kelurahan,1607152008,Marga Rahayu
53625,Kelurahan,1607152009,Sido Mulyo
53626,Kelurahan,1607152010,Keluang
53627,Kelurahan,1607152011,Bumi Serdang
53628,Kelurahan,1607152012,Karang Mulya
53629,Kelurahan,1607152013,Sukakarya
53630,Kelurahan,1607152014,Panca Mulya
53631,Kelurahan,1607152015,Suka Jaya
53632,Kelurahan,1607162001,Talang Ipuh
53633,Kelurahan,1607162002,Durian Daun
53634,Kelurahan,1607162003,Lubuk Lancang
53635,Kelurahan,1607162004,Biyuku
53636,Kelurahan,1607162005,Bengkuang
53637,Kelurahan,1607162006,Rimba Terap
53638,Kelurahan,1607162007,Sedang
53639,Kelurahan,1607162008,Tanjunglaut
53640,Kelurahan,1607162009,Air Senggeris
53641,Kelurahan,1607162010,Meranti
53642,Kelurahan,1607162011,Sukaraja
53643,Kelurahan,1607172001,Mainan
53644,Kelurahan,1607172002,Santansari
53645,Kelurahan,1607172003,Limau
53646,Kelurahan,1607172004,Rejodadi
53647,Kelurahan,1607172005,Lalang Sembawa
53648,Kelurahan,1607172006,Muaradamai
53649,Kelurahan,1607172007,Pulauharapan
53650,Kelurahan,1607172008,Purwo Sari
53651,Kelurahan,1607172009,Limbang Mulia
53652,Kelurahan,1607172010,Sako Makmur
53653,Kelurahan,1607172011,Pulaumuning
53654,Kelurahan,1607182001,Terusan Dalam
53655,Kelurahan,1607182002,Karang Anyar
53656,Kelurahan,1607182003,Muaratelang
53657,Kelurahan,1607182004,Terusan Tengah
53658,Kelurahan,1607182005,Sumber Jaya
53659,Kelurahan,1607182006,Karang Baru
53660,Kelurahan,1607182007,Muaratelang Marga
53661,Kelurahan,1607182008,Terusan Muara
53662,Kelurahan,1607182009,Talang Lubuk
53663,Kelurahan,1607182010,Sri Tiga
53664,Kelurahan,1607192001,Cinta Manis Baru
53665,Kelurahan,1607192002,Sido Makmur
53666,Kelurahan,1607192003,Sidomulyo
53667,Kelurahan,1607192004,Nusa Makmur
53668,Kelurahan,1607192005,Rimba Jaya
53669,Kelurahan,1607192006,Teluktenggirik
53670,Kelurahan,1607192007,Sebubus
53671,Kelurahan,1607192008,Padang Rejo
53672,Kelurahan,1607192009,Kumbang Padang Permata
53673,Kelurahan,1607192010,Muarabaru
53674,Kelurahan,1607192011,Tirta Makmur
53675,Kelurahan,1607192012,Panca Mulya
53676,Kelurahan,1607192013,Budi Mulya
53677,Kelurahan,1607192014,Panca Desa
53678,Kelurahan,1607192015,Air Kumbang Bakti
53679,Kelurahan,1607192016,Sebokor
53680,Kelurahan,1607202001,Karang Sari
53681,Kelurahan,1607202002,Maju Ria
53682,Kelurahan,1607202003,Sri Agung
53683,Kelurahan,1607202004,Sumber Rejeki
53684,Kelurahan,1607202005,Tabala Jaya
53685,Kelurahan,1607202006,Jati Sari
53686,Kelurahan,1607202007,Mekar Sari
53687,Kelurahan,1607212001,Penuguan
53688,Kelurahan,1607212002,Sumber Rejo
53689,Kelurahan,1607212003,Sumber Mukti
53690,Kelurahan,1607212004,Sumber Agung
53691,Kelurahan,1607212005,Wonodadi
53692,Kelurahan,1607212006,Mekar Sari
53693,Kelurahan,1607212007,Songo Makmur
