code,display,definition
273451007,Fagerstrom tolerance questionnaire,Fagerstrom tolerance questionnaire (assessment scale)
273450008,Facial recognition test,Facial recognition test (assessment scale)
273449008,Eysenck personality inventory,Eysenck personality inventory (assessment scale)
273448000,Extended activities of daily living scale,Extended activities of daily living scale (assessment scale)
273447005,EuroQOL,EuroQOL (assessment scale)
273446001,European Organisation for Research and Treatment of Cancer - Quality of Life questionnaire,European Organisation for Research and Treatment of Cancer - Quality of Life questionnaire (assessment scale)
273445002,Enthesitis index,Enthesitis index (assessment scale)
273444003,English picture vocabulary test,English picture vocabulary test (assessment scale)
273443009,Elia normogram,Elia normogram (assessment scale)
273442004,Edmans activities of daily living index,Edmans activities of daily living index (assessment scale)
273441006,Edinburgh postnatal depression scale,Edinburgh postnatal depression scale (assessment scale)
273440007,Revised Edinburgh functional communication profile,Revised Edinburgh functional communication profile (assessment scale)
273439005,Edinburgh functional communication profile,Edinburgh functional communication profile (assessment scale)
273438002,Edinburgh articulation test,Edinburgh articulation test (assessment scale)
273437007,ECOG scale for physical assessment,Eastern Cooperative Oncology Group scale for physical assessment (assessment scale)
273436003,Eating inventory,Eating inventory (assessment scale)
273435004,Eating disorders inventory,Eating disorders inventory (assessment scale)
273434000,Eating behavior rating scale,Eating behavior rating scale (assessment scale)
273433006,Abbreviated eating attitudes test,Abbreviated eating attitudes test (assessment scale)
273432001,Eating attitudes test,Eating attitudes test (assessment scale)
273431008,Eakin index,Eakin index (assessment scale)
273430009,Durrell test of listening comprehension,Durrell test of listening comprehension (assessment scale)
273428007,Duke UNC health profile,Duke UNC health profile (assessment scale)
273427002,Dubowitz score,Dubowitz score (assessment scale)
273426006,Drug abuse screening test,Drug abuse screening test (assessment scale)
273425005,Drinking problem scale,Drinking problem scale (assessment scale)
273424009,Doyle articular index,Doyle articular index (assessment scale)
273423003,Dol scale,Dol scale (assessment scale)
273422008,Discourse abilities profile,Discourse abilities profile (assessment scale)
273421001,Disability rating scale,Disability rating scale (assessment scale)
273419006,Digit sequence learning,Digit sequence learning (assessment scale)
273418003,Dietary instrument for nutrition education questionnaire,Dietary instrument for nutrition education questionnaire (assessment scale)
273417008,Diagnostic survey for eating disorders,Diagnostic survey for eating disorders (assessment scale)
273416004,Diagnostic speech discrimination test,Diagnostic speech discrimination test (assessment scale)
273415000,Diagnostic interview schedule,Diagnostic interview schedule (assessment scale)
273414001,Diagnostic interview for children and adolescents,Diagnostic interview for children and adolescents (assessment scale)
273413007,Diabetes wellbeing questionnaire,Diabetes wellbeing questionnaire (assessment scale)
273412002,Diabetes treatment satisfaction questionnaire,Diabetes treatment satisfaction questionnaire (assessment scale)
273411009,Diabetes clinic satisfaction questionnaire,Diabetes clinic satisfaction questionnaire (assessment scale)
273409000,Derogatis sexual functioning inventory,Derogatis sexual functioning inventory (assessment scale)
273408008,Dermatology life quality index,Dermatology life quality index (assessment scale)
273403004,Depression self rating scale,Depression self rating scale (assessment scale)
273402009,Depression anxiety scale,Depression anxiety scale (assessment scale)
273401002,Denver development scale screening test - schedule for growing skills,Denver development scale screening test - schedule for growing skills (assessment scale)
273400001,Denver development scale screening test,Denver development scale screening test (assessment scale)
273399008,Denver developmental subscale - fine motor/adaptive,Denver developmental subscale - fine motor/adaptive (assessment scale)
273398000,Denver developmental subscale - personal/social,Denver developmental subscale - personal/social (assessment scale)
273397005,Denver developmental subscale - language,Denver developmental subscale - language (assessment scale)
273396001,Denver developmental subscale - gross motor,Denver developmental subscale - gross motor (assessment scale)
273395002,Denver development scale,Denver development scale (assessment scale)
273394003,Delighted-terrible faces scale,Delighted-terrible faces scale (assessment scale)
273393009,De Gangi-Berk sensory functioning in infants,De Gangi-Berk sensory functioning in infants (assessment scale)
273392004,Daniels and Diack graded word spelling test,Daniels and Diack graded word spelling test (assessment scale)
273391006,Daniels and Diack reading tests,Daniels and Diack reading tests (assessment scale)
273390007,Dallas pain questionnaire,Dallas pain questionnaire (assessment scale)
273389003,Daily activities questionnaire,Daily activities questionnaire (assessment scale)
273388006,Crichton vocabulary scale,Crichton vocabulary scale (assessment scale)
273387001,Coping behaviour inventory,Coping behavior inventory (assessment scale)
273386005,Cooper personalised fluency control therapy,Cooper personalized fluency control therapy (assessment scale)
273385009,Co-op function charts,Co-op function charts (assessment scale)
273384008,Consumer satisfaction questionnaire,Consumer satisfaction questionnaire (assessment scale)
273383002,Constant and Murley shoulder assessment score,Constant and Murley shoulder assessment score (assessment scale)
273382007,Compulsive eating scale,Compulsive eating scale (assessment scale)
273381000,Comprehensive occupational therapy evaluation scale,Comprehensive occupational therapy evaluation scale (assessment scale)
273380004,Comprehensive injury scale,Comprehensive injury scale (assessment scale)
273379002,Comprehensive drinker profile,Comprehensive drinker profile (assessment scale)
273378005,Composite international diagnostic interview,Composite international diagnostic interview (assessment scale)
273376009,Communication Assessment Profile,Communication Assessment Profile (assessment scale)
273375008,Cognitive failures questionnaire,Cognitive failures questionnaire (assessment scale)
273374007,Cognitions questionnaire,Cognitions questionnaire (assessment scale)
273373001,Cocaine abuse assessment profile,Cocaine abuse assessment profile (assessment scale)
273372006,Clinical observation of motor and postural skills,Clinical observation of motor and postural skills (assessment scale)
273371004,Clinical evaluation of language function revised - preschool test,Clinical evaluation of language function revised - preschool test (assessment scale)
273370003,Clinical evaluation of language function revised - screening test,Clinical evaluation of language function revised - screening test (assessment scale)
273369004,Clinical evaluation of language function revised,Clinical evaluation of language function revised (assessment scale)
273368007,Clinical eating disorder rating instrument,Clinical eating disorder rating instrument (assessment scale)
273367002,Clinical dementia rating scale,Clinical dementia rating scale (assessment scale)
273366006,Clinical anxiety scale,Clinical anxiety scale (assessment scale)
273365005,Clifton assessment procedures for the elderly,Clifton assessment procedures for the elderly (assessment scale)
273364009,Crohn's Disease Activity Index,Crohn's Disease Activity Index (assessment scale)
273363003,Children's coma scale,Children's coma scale (assessment scale)
273362008,Child depression scale,Child depression scale (assessment scale)
273361001,Child assessment schedule,Child assessment schedule (assessment scale)
273360000,Chessington occupational therapy neurological assessment battery,Chessington occupational therapy neurological assessment battery (assessment scale)
273359005,Checklist of listening behaviours,Checklist of listening behaviors (assessment scale)
273358002,Checklist of conversational abilities,Checklist of conversational abilities (assessment scale)
273357007,Checklist of communicative competence,Checklist of communicative competence (assessment scale)
273356003,Chailey Heritage seating assessment,Chailey Heritage seating assessment (assessment scale)
273355004,Chailey Heritage lying assessment,Chailey Heritage lying assessment (assessment scale)
273354000,Carrow screening test of auditory comprehension,Carrow screening test of auditory comprehension (assessment scale)
273353006,Carrow elicited language inventory,Carrow elicited language inventory (assessment scale)
273352001,Cantril ladder assessment,Cantril ladder assessment (assessment scale)
273351008,Cambridge apraxia battery,Cambridge apraxia battery (assessment scale)
273350009,Camberwell family interview,Camberwell family interview (assessment scale)
273349009,Callier-Azusa scale,Callier-Azusa scale (assessment scale)
273348001,California personality inventory,California personality inventory (assessment scale)
273347006,Cage questionnaire,Cage questionnaire (assessment scale)
273345003,Bus story,Bus story (assessment scale)
273344004,Bulimic investigation test - Edinburgh,Bulimic investigation test - Edinburgh (assessment scale)
273343005,Bulimia test,Bulimia test (assessment scale)
273342000,Buffalo assessment profile - Wilson,Buffalo assessment profile - Wilson (assessment scale)
273341007,Bryant and Bradley rhyming task,Bryant and Bradley rhyming task (assessment scale)
273339006,British isles lupus assessment group score,British isles lupus assessment group score (assessment scale)
273338003,British ability scales spelling test,British ability scales spelling test (assessment scale)
273337008,British ability scales reading test,British ability scales reading test (assessment scale)
273335000,British ability scales,British ability scales (assessment scale)
273334001,Bristol language assessment scale,Bristol language assessment scale (assessment scale)
273333007,Brief depression rating scale,Brief depression rating scale (assessment scale)
273332002,Brief activities of daily living,Brief activities of daily living (assessment scale)
273331009,Bracken test of basic concept scale,Bracken test of basic concept scale (assessment scale)
273330005,Boston naming test,Boston naming test (assessment scale)
273329000,Boston diagnostic aphasia examination,Boston diagnostic aphasia examination (assessment scale)
273328008,Boston aphasia scale,Boston aphasia scale (assessment scale)
273327003,Booker heterotopic ossification score,Booker heterotopic ossification score (assessment scale)
273326007,Boehm test of basic concepts,Boehm test of basic concepts (assessment scale)
273325006,Body shape questionnaire,Body shape questionnaire (assessment scale)
273324005,Blissymbols test,Blissymbols test (assessment scale)
273323004,Blessed dementia rating scale,Blessed dementia rating scale (assessment scale)
273322009,Blakely dyspraxia assessment,Blakely dyspraxia assessment (assessment scale)
273321002,Birmingham object recognition battery,Birmingham object recognition battery (assessment scale)
273320001,Binge eating scale,Binge eating scale (assessment scale)
273319007,Bexley-Maudsley automated psychological screening,Bexley-Maudsley automated psychological screening (assessment scale)
273317009,Bennett's test of manual dexterity,Bennett's test of manual dexterity (assessment scale)
273316000,Behavioural screening questionnaire,Behavioral screening questionnaire (assessment scale)
273315001,Behavioral observation schedule,Behavioral observation schedule (assessment scale)
273314002,Behavioral inattention test,Behavioral inattention test (assessment scale)
273313008,Behavior rating scale,Behavior rating scale (assessment scale)
273312003,Behavior problem checklist,Behavior problem checklist (assessment scale)
273311005,Behavior Assessment Battery,Behavior Assessment Battery (assessment scale)
273310006,Behaviour and mood disturbance scale,Behavior and mood disturbance scale (assessment scale)
273309001,Beery-Buktenica test of visual motor integration,Beery-Buktenica test of visual motor integration (assessment scale)
273308009,Bedside evaluation and screening test of aphasia,Bedside evaluation and screening test of aphasia (assessment scale)
273307004,Beck anxiety standardized rating scale,Beck anxiety standardized rating scale (assessment scale)
273306008,Beck depression inventory,Beck depression inventory (assessment scale)
273305007,Bayley scale of infant development,Bayley scale of infant development (assessment scale)
273302005,Barthel index,Barthel index (assessment scale)
273301003,Bankson language test,Bankson language test (assessment scale)
273300002,Bangor dyslexia test,Bangor dyslexia test (assessment scale)
273299005,Bamford Kowal and Bench picture related,Bamford Kowal and Bench picture related (assessment scale)
273298002,Bamford Kowal and Bench non-picture related,Bamford Kowal and Bench non-picture related (assessment scale)
273296003,Autobiographical memory interview,Autobiographical memory interview (assessment scale)
273295004,Autistic features checklist,Autistic features checklist (assessment scale)
273294000,Augmentative communication profile,Augmentative communication profile (assessment scale)
273293006,Auditory comprehension test for sentences,Auditory comprehension test for sentences (assessment scale)
273292001,Attributional style questionnaire,Attributional style questionnaire (assessment scale)
273291008,Aston index,Aston index (assessment scale)
273290009,Assessment protocol of pragmatic linguistic skills,Assessment protocol of pragmatic linguistic skills (assessment scale)
273289000,Assessment of occupational functioning,Assessment of occupational functioning (assessment scale)
273288008,Assessment of motor and process skills,Assessment of motor and process skills (assessment scale)
273286007,Assessment and therapy program for dysfluent children,Assessment and therapy program for dysfluent children (assessment scale)
273284005,Ashworth assessment scale,Ashworth assessment scale (assessment scale)
273283004,ASEPSIS score for wound infection,ASEPSIS score for wound infection (assessment scale)
273282009,Arthritis Impact Measurement Scales 2,Arthritis Impact Measurement Scales 2 (assessment scale)
273280001,Arizona battery for communication disorders of dementia,Arizona battery for communication disorders of dementia (assessment scale)
273279004,Apraxia battery for adults,Apraxia battery for adults (assessment scale)
273277002,Aphasia screening test,Aphasia screening test (assessment scale)
273276006,Aphasia language performance scales,Aphasia language performance scales (assessment scale)
273275005,Anorexic behaviour scales,Anorexic behavior scales (assessment scale)
273274009,Anorexic attitudes questionnaire,Anorexic attitudes questionnaire (assessment scale)
273273003,Anomalous sentence test - Kopelman,Anomalous sentence test - Kopelman (assessment scale)
273271001,Amsterdam-Nijmegen Everyday Language Test,Amsterdam-Nijmegen Everyday Language Test (assessment scale)
273270000,American Society of Anaesthesiologists physical status classification,American Society of Anesthesiologists physical status classification (assessment scale)
273269001,Alzheimer's Disease Assessment Scale,Alzheimer's Disease Assessment Scale (assessment scale)
273267004,Allen cognitive level screening tool,Allen cognitive level screening tool (assessment scale)
273266008,Alcohol use inventory,Alcohol use inventory (assessment scale)
273265007,Alcohol use disorders identification test,Alcohol use disorders identification test (assessment scale)
273264006,Alcohol dependence scale,Alcohol dependence scale (assessment scale)
273263000,AIDS Risk Behavior Knowledge Test,AIDS Risk Behavior Knowledge Test (assessment scale)
273262005,Affect balance scale,Affect balance scale (assessment scale)
273261003,Adult personality rating schedule,Adult personality rating schedule (assessment scale)
273260002,Addiction severity index,Addiction severity index (assessment scale)
273259007,Acute physiology and chronic health evaluation III,Acute physiology and chronic health evaluation III (assessment scale)
273258004,Acute physiology and chronic health evaluation II,Acute physiology and chronic health evaluation II (assessment scale)
273257009,Acute physiology and chronic health evaluation,Acute physiology and chronic health evaluation (assessment scale)
273256000,Abnormal involuntary movement scale,Abnormal involuntary movement scale (assessment scale)
273255001,Abbreviated Mental Test,Abbreviated Mental Test Score (assessment scale)
273254002,Abbreviated injury scale,Abbreviated injury scale (assessment scale)
273253008,ABC test for movement,ABC test for movement (assessment scale)
273252003,ABC behavioural checklist,ABC behavioral checklist (assessment scale)
273251005,Aachen aphasia test,Aachen aphasia test (assessment scale)
273249006,Assessment scales,Assessment scales (assessment scale)
263638005,Endometriosis classification of American Fertility Society,Endometriosis classification of American Fertility Society (staging scale)
263487004,Borg scale,Borg scale (assessment scale)
261985008,No metastases,No metastases (tumor staging)
261789009,Extra CNS metastases,Extra central nervous system metastases (tumor staging)
261731003,CNS metastases,Central nervous system metastases (tumor staging)
258328006,Markers for liver tumor staging,Markers for liver tumor staging (tumor staging)
258327001,Liver sector 4,Liver sector 4 (tumor staging)
258326005,Liver sector 3,Liver sector 3 (tumor staging)
258325009,Liver sector 2,Liver sector 2 (tumor staging)
258324008,Liver sector 1,Liver sector 1 (tumor staging)
258323002,Liver sectors,Liver sectors (tumor staging)
258322007,H+,H+ (tumor staging)
258321000,Lung stage L3,Lung stage L3 (tumor staging)
258320004,Lung stage L2,Lung stage L2 (tumor staging)
258319005,Lung involvement stages,Lung involvement stages (tumor staging)
258318002,Generic anatomical site tumour invasion status,Generic anatomical site tumor invasion status (tumor staging)
258316003,Abdominal lymph node tumour invasion status,Abdominal lymph node tumor invasion status (tumor staging)
258315004,Level III,Level III (tumor staging)
258314000,Level II,Level II (tumor staging)
258313006,Level I,Level I (tumor staging)
258312001,Axillary lymph node level,Axillary lymph node level (tumor staging)
258311008,M+,M+ (tumor staging)
258310009,N+,N+ (tumor staging)
258309004,Generic lymph node tumour invasion status stage,Generic lymph node tumor invasion status stage (tumor staging)
258307002,Non-vital organ failure,Non-vital organ failure (tumor staging)
258306006,Vital organ failure,Vital organ failure (tumor staging)
258305005,Organ failure due to Langerhans cell histiocytosis,Organ failure due to Langerhans cell histiocytosis (tumor staging)
258304009,Multisystem involvement,Multisystem involvement (tumor staging)
258303003,Single system involvement,Single system involvement (tumor staging)
258302008,Number of organ systems involved with Langerhans cell histiocytosis,Number of organ systems involved with Langerhans cell histiocytosis (tumor staging)
258301001,Langerhans cell histiocytosis stage,Langerhans cell histiocytosis stage (tumor staging)
258293009,Brain tumor invasion status in retinoblastoma staging,Brain tumor invasion status in retinoblastoma staging (tumor staging)
258292004,Lymph nodal tumour invasion status in retinoblastoma staging,Lymph nodal tumor invasion status in retinoblastoma staging (tumor staging)
258286005,Choroidal tumour invasion status in retinoblastoma staging,Choroidal tumor invasion status in retinoblastoma staging (tumor staging)
258285009,Optic nerve tumour invasion status in retinoblastoma staging,Optic nerve tumor invasion status in retinoblastoma staging (tumor staging)
258284008,Stannards retinoblastoma stages,Stannards retinoblastoma stages (tumor staging)
258283002,Lymphomatous nodal involvement,Lymphomatous nodal involvement (tumor staging)
258282007,S+ extensive,Spleen-positive extensive lymphomatous extranodal involvement (tumor staging)
258281000,S+ minimal,Spleen-positive minimal lymphomatous extranodal involvement (tumor staging)
258280004,Lymphomatous extranodal involvement status values,Lymphomatous extranodal involvement status values (tumor staging)
258279002,Lymphoma staging symptom status values,Lymphoma staging symptom status values (tumor staging)
258276009,Timing of liver tumor staging,Timing of liver tumor staging (tumor staging)
258273001,Liver tumour size index,Liver tumor size index (tumor staging)
258272006,Liver tumour staging descriptor,Liver tumor staging descriptor (tumor staging)
258271004,Specific tumour staging descriptor,Specific tumor staging descriptor (tumor staging)
258270003,High risk tumour,High risk tumor (tumor staging)
258269004,Medium risk tumour,Medium risk tumor (tumor staging)
258268007,Low risk tumour,Low risk tumor (tumor staging)
258267002,Generic tumour risk status stages,Generic tumor risk status stages (tumor staging)
258260000,(d),(d) (tumor staging)
258259005,is,is (tumor staging)
258258002,(f),(f) (tumor staging)
258257007,Additional tumour staging descriptor,Additional tumor staging descriptor (tumor staging)
258247006,Venous tumour invasion status values,Venous tumor invasion status values (tumor staging)
258246002,Lymphatic tumour invasion status stages,Lymphatic tumor invasion status stages (tumor staging)
258244004,Tumour histopathological grade status values,Tumor histopathological grade status values (tumor staging)
258234001,TNM tumour staging classifications,Tumor-node-metastasis (TNM) tumor staging classifications (tumor staging)
258233007,Generic tumor staging descriptor,Generic tumor staging descriptor (tumor staging)
254387007,Human immunodeficiency virus infection classification systems,Human immunodeficiency virus infection classification systems (staging scale)
254386003,FIGO ovarian tumor staging system,International Federation of Gynecology and Obstetrics ovarian tumor staging system (tumor staging)
254385004,FIGO uterine tumor staging system,International Federation of Gynecology and Obstetrics uterine tumor staging system (tumor staging)
254384000,FIGO Vaginal tumour staging system,International Federation of Gynecology and Obstetrics vaginal tumor staging system (tumor staging)
254383006,FIGO staging system of gynecological malignancy,International Federation of Gynecology and Obstetrics staging system of gynecological malignancy (tumor staging)
254382001,Trophoblastic malignancy staging system,Trophoblastic malignancy staging system (tumor staging)
254381008,American Urological Association staging system for prostate cancer,American Urological Association staging system for prostate cancer (tumor staging)
254380009,Marshall Modification of Jewett-Strong staging system for urinary bladder tumour,Marshall Modification of Jewett-Strong staging system for urinary bladder tumor (tumor staging)
254379006,Indiana University testicular tumor staging system,Indiana University testicular tumor staging system (tumor staging)
254378003,Walter Reed testicular tumour staging system,Walter Reed testicular tumor staging system (tumor staging)
254376004,Testicular tumour staging systems,Testicular tumor staging systems (tumor staging)
254375000,Cotswolds Hodgkin's disease tumour staging system,Cotswolds Hodgkin's disease tumor staging system (tumor staging)
254374001,Ann Arbor non-Hodgkin's lymphoma tumor staging system,Ann Arbor non-Hodgkin's lymphoma tumor staging system (tumor staging)
254373007,Ann Arbor Hodgkin's disease tumour staging system,Ann Arbor Hodgkin's disease tumor staging system (tumor staging)
254372002,Ann Arbor lymphoma staging system,Ann Arbor lymphoma staging system (tumor staging)
254371009,St Jude's non-Hodgkin's lymphoma staging system,St Jude's non-Hodgkin's lymphoma staging system (tumor staging)
254370005,St Jude's malignant histiocytosis tumour staging system,St Jude's malignant histiocytosis tumor staging system (tumor staging)
254368001,United Kingdom children's cancer study group central nervous system tumour staging system,United Kingdom children's cancer study group central nervous system tumor staging system (tumor staging)
254366002,Stannard staging system for retinoblastoma,Stannard staging system for retinoblastoma (tumor staging)
254365003,Siopel liver staging system,Siopel liver staging system (tumor staging)
254364004,National Wilms' tumour study staging system,National Wilms' tumor study staging system (tumor staging)
254363005,International neuroblastoma staging system,International neuroblastoma staging system (tumor staging)
254362000,Modified Astler-Coller staging system,Modified Astler-Coller staging system (tumor staging)
254361007,Astler-Coller staging system,Astler-Coller staging system (tumor staging)
254360008,Dukes staging system,Dukes staging system (tumor staging)
254292007,Tumor staging,Tumor staging (tumor staging)
251897005,Chest pain rating,Chest pain rating (staging scale)
251896001,Breathlessness rating,Breathlessness rating (staging scale)
251895002,Leg fatigue rating,Leg fatigue rating (staging scale)
251894003,Exertion rating,Exertion rating (staging scale)
251893009,Symptom ratings,Symptom ratings (staging scale)
165275008,Physical disability DV score,Physical disability domiciliary visit score (assessment scale)
165274007,Physical disability outpatient score,Physical disability outpatient score (assessment scale)
165273001,Physical disability discharge score,Physical disability discharge score (assessment scale)
165272006,Physical disability inpatient score,Physical disability inpatient score (assessment scale)
165271004,Physical disability admission score,Physical disability admission score (assessment scale)
165270003,Physical disability assessment score,Physical disability assessment score (assessment scale)
160723003,Housing dependency scale,Housing dependency scale (assessment scale)
135877001,Stroke risk,Stroke risk (assessment scale)
135833008,CLASP shortness of breath score,Cardiovascular Limitations and Symptoms Profile shortness of breath score (assessment scale)
135832003,Cardiovascular Limitations and Symptoms Profile ankle swelling score,Cardiovascular Limitations and Symptoms Profile ankle swelling score (assessment scale)
135831005,Cardiovascular Limitations and Symptoms Profile angina score,Cardiovascular Limitations and Symptoms Profile angina score (assessment scale)
134438001,Canadian Cardiovascular Society classification of angina,Canadian Cardiovascular Society classification of angina (assessment scale)
110375007,Overlapping tumour,Overlapping tumor (tumor staging)
106252000,Staging classification for lymphoma,Staging classification for lymphoma (tumor staging)
106250008,FIGO staging system for cervical carcinoma,International Federation of Gynecology and Obstetrics staging system for cervical carcinoma (tumor staging)
106247005,FIGO staging system for epithelial tumour of ovary,International Federation of Gynecology and Obstetrics staging system for epithelial tumor of ovary (tumor staging)
106246001,FIGO staging system for vulvar melanoma,International Federation of Gynecology and Obstetrics staging system for vulvar melanoma (tumor staging)
106245002,FIGO staging system for vulvar carcinoma,International Federation of Gynecology and Obstetrics staging system for vulvar carcinoma (tumor staging)
106244003,FIGO staging system for endometrial carcinoma,International Federation of Gynecology and Obstetrics staging system for endometrial carcinoma (tumor staging)
106242004,Walter Reed staging of prostatic cancer,Walter Reed staging of prostatic cancer (tumor staging)
106241006,Gleason grading system for prostatic cancer,Gleason grading system for prostatic cancer (staging scale)
83200007,WR stage 6,Walter Reed stage 6 (tumor staging)
74542008,WR stage 4,Walter Reed stage 4 (tumor staging)
66470009,WR stage 5,Walter Reed stage 5 (tumor staging)
42114005,WR stage 1,Walter Reed stage 1 (tumor staging)
15972002,WR stage 2,Walter Reed stage 2 (tumor staging)
13808002,WR stage 3,Walter Reed stage 3 (tumor staging)
261023001,Pathological staging,Pathological staging (qualifier value)
260998006,Clinical staging,Clinical staging (qualifier value)
