code,display,definition
122735009,Specimen from thyroid obtained by isthmectomy,Specimen from thyroid obtained by isthmectomy (specimen)
122734008,Specimen from left lobe of thyroid obtained by lobe resection,Specimen from left lobe of thyroid obtained by lobe resection (specimen)
122733002,Specimen from right lobe of thyroid obtained by lobe resection,Specimen from right lobe of thyroid obtained by lobe resection (specimen)
122732007,Specimen from thyroid obtained by lobectomy,Specimen from thyroid obtained by lobectomy (specimen)
122730004,Specimen from testis obtained by transcrotal open biopsy,Specimen from testis obtained by transcrotal open biopsy (specimen)
122729009,Specimen from testis obtained by transscrotal needle biopsy,Specimen from testis obtained by transscrotal needle biopsy (specimen)
122728001,Specimen from testis obtained by inguinal exposure with testicular isolation and biopsy,Specimen from testis obtained by inguinal exposure with testicular isolation and biopsy (specimen)
122727006,Specimen from prostate obtained by suprapubic resection,Specimen from prostate obtained by suprapubic resection (specimen)
122726002,Specimen from prostate obtained by retropubic resection,Specimen from prostate obtained by retropubic resection (specimen)
122725003,Specimen from prostate obtained by radical prostatectomy,Specimen from prostate obtained by radical prostatectomy (specimen)
122724004,Specimen from prostate obtained by enucleation,Specimen from prostate obtained by enucleation (specimen)
122723005,Specimen from left fallopian tube obtained by salpingo-oophorectomy,Specimen from left fallopian tube obtained by salpingo-oophorectomy (specimen)
122722000,Specimen from right fallopian tube obtained by salpingo-oophorectomy,Specimen from right fallopian tube obtained by salpingo-oophorectomy (specimen)
122721007,Specimen from fallopian tube obtained by pelvic exenteration,Specimen from fallopian tube obtained by pelvic exenteration (specimen)
122720008,Specimen from fallopian tube obtained by excision of tubal fragments,Specimen from fallopian tube obtained by excision of tubal fragments (specimen)
122719002,Specimen from fallopian tube obtained by hysterectomy with salpingo-oophorectomy,Specimen from fallopian tube obtained by hysterectomy with salpingo-oophorectomy (specimen)
122718005,Specimen from left ovary obtained by salpingo-oophorectomy,Specimen from left ovary obtained by salpingo-oophorectomy (specimen)
122717000,Specimen from ovary obtained by subtotal left oophorectomy,Specimen from ovary obtained by subtotal left oophorectomy (specimen)
122716009,Specimen from left ovary obtained by oophorectomy,Specimen from left ovary obtained by oophorectomy (specimen)
122715008,Specimen from right ovary obtained by salpingo-oophorectomy,Specimen from right ovary obtained by salpingo-oophorectomy (specimen)
122714007,Specimen from right ovary obtained by oophorectomy,Specimen from right ovary obtained by oophorectomy (specimen)
122713001,Specimen from ovary obtained by subtotal right oophorectomy,Specimen from ovary obtained by subtotal right oophorectomy (specimen)
122712006,Specimen from ovary obtained by hysterectomy with salpingo-oophorectomy,Specimen from ovary obtained by hysterectomy with salpingo-oophorectomy (specimen)
122711004,Specimen from ovary obtained by removal of tumour in fragments,Specimen from ovary obtained by removal of tumor in fragments (specimen)
122710003,Specimen from ovary obtained by resection,Specimen from ovary obtained by resection (specimen)
122709008,Specimen from ovary obtained by incisional biopsy,Specimen from ovary obtained by incisional biopsy (specimen)
122708000,Specimen from ovary obtained by biopsy,Specimen from ovary obtained by biopsy (specimen)
122707005,Specimen from endometrium obtained by pelvic exenteration,Specimen from endometrium obtained by pelvic exenteration (specimen)
122706001,Specimen from endometrium obtained by radical hysterectomy,Specimen from endometrium obtained by radical hysterectomy (specimen)
122705002,Specimen from endometrium obtained by hysterectomy,Specimen from endometrium obtained by hysterectomy (specimen)
122704003,Specimen from endometrium obtained by biopsy,Specimen from endometrium obtained by biopsy (specimen)
122703009,Specimen from endometrium obtained by curettage,Specimen from endometrium obtained by curettage (specimen)
122702004,Specimen from uterine cervix obtained by pelvic exenteration,Specimen from uterine cervix obtained by pelvic exenteration (specimen)
122701006,Specimen from uterine cervix obtained by radical hysterectomy,Specimen from uterine cervix obtained by radical hysterectomy (specimen)
122700007,Specimen from uterine cervix obtained by hysterectomy,Specimen from uterine cervix obtained by hysterectomy (specimen)
122699006,Specimen from lesion of uterine cervix obtained by cone biopsy,Specimen from lesion of uterine cervix obtained by cone biopsy (specimen)
122698003,Specimen from uterine cervix obtained by incisional biopsy,Specimen from uterine cervix obtained by incisional biopsy (specimen)
122697008,Specimen from uterus obtained by pelvic exenteration,Specimen from uterus obtained by pelvic exenteration (specimen)
122696004,Specimen from uterus obtained by radical hysterectomy,Specimen from uterus obtained by radical hysterectomy (specimen)
122694001,Specimen from vagina obtained by radical vaginectomy,Specimen from vagina obtained by radical vaginectomy (specimen)
122693007,Specimen from vagina obtained by vaginectomy,Specimen from vagina obtained by vaginectomy (specimen)
122692002,Specimen from vagina obtained by excisional biopsy of lesion,Specimen from vagina obtained by excisional biopsy of lesion (specimen)
122691009,Specimen from vagina obtained by incisional biopsy,Specimen from vagina obtained by incisional biopsy (specimen)
122690005,Specimen from left kidney obtained by radical nephrectomy and adrenalectomy,Specimen from left kidney obtained by radical nephrectomy and adrenalectomy (specimen)
122689001,Specimen from right kidney obtained by radical nephrectomy and adrenalectomy,Specimen from right kidney obtained by radical nephrectomy and adrenalectomy (specimen)
122688009,Specimen from urinary bladder obtained by radical cystoprostatectomy,Specimen from urinary bladder obtained by radical cystoprostatectomy (specimen)
122687004,Specimen from urinary bladder obtained by total cystectomy,Specimen from urinary bladder obtained by total cystectomy (specimen)
122686008,Specimen from urinary bladder obtained by partial cystectomy,Specimen from urinary bladder obtained by partial cystectomy (specimen)
122685007,"Specimen from left kidney, superior pole obtained by partial nephrectomy","Specimen from left kidney, superior pole obtained by partial nephrectomy (specimen)"
122684006,"Specimen from left kidney, middle pole obtained by partial nephrectomy","Specimen from left kidney, middle pole obtained by partial nephrectomy (specimen)"
122683000,"Specimen from left kidney, inferior pole obtained by partial nephrectomy","Specimen from left kidney, inferior pole obtained by partial nephrectomy (specimen)"
122682005,Specimen from left kidney obtained by partial nephrectomy,Specimen from left kidney obtained by partial nephrectomy (specimen)
122681003,Specimen from left kidney obtained by adrenal sparing radical nephrectomy,Specimen from left kidney obtained by adrenal sparing radical nephrectomy (specimen)
122680002,Specimen from left kidney obtained by radical nephrectomy,Specimen from left kidney obtained by radical nephrectomy (specimen)
122679000,"Specimen from right kidney, superior pole obtained by partial nephrectomy","Specimen from right kidney, superior pole obtained by partial nephrectomy (specimen)"
122678008,"Specimen from right kidney, middle pole obtained by partial nephrectomy","Specimen from right kidney, middle pole obtained by partial nephrectomy (specimen)"
122677003,"Specimen from right kidney, inferior pole obtained by partial nephrectomy","Specimen from right kidney, inferior pole obtained by partial nephrectomy (specimen)"
122676007,Specimen from right kidney obtained by partial nephrectomy,Specimen from right kidney obtained by partial nephrectomy (specimen)
122675006,Specimen from right kidney obtained by adrenal sparing radical nephrectomy,Specimen from right kidney obtained by adrenal sparing radical nephrectomy (specimen)
122674005,Specimen from right kidney obtained by radical nephrectomy,Specimen from right kidney obtained by radical nephrectomy (specimen)
122673004,Specimen from kidney obtained by wedge biopsy,Specimen from kidney obtained by wedge biopsy (specimen)
122672009,Specimen from kidney obtained by incisional biopsy,Specimen from kidney obtained by incisional biopsy (specimen)
122671002,Specimen from kidney obtained by fine needle aspiration procedure,Specimen from kidney obtained by fine needle aspiration procedure (specimen)
122670001,Specimen from kidney obtained by (core) needle biopsy,Specimen from kidney obtained by (core) needle biopsy (specimen)
122669002,Specimen from urinary bladder obtained by anterior exenteration,Specimen from urinary bladder obtained by anterior exenteration (specimen)
122668005,Specimen from urinary tract obtained by transurethral excision,Specimen from urinary tract obtained by transurethral excision (specimen)
122667000,Specimen from pancreas obtained by incisional biopsy,Specimen from pancreas obtained by incisional biopsy (specimen)
122666009,Specimen from pancreas obtained by pylorus sparing pancreaticoduodenectomy,Specimen from pancreas obtained by pylorus sparing pancreaticoduodenectomy (specimen)
122665008,Specimen from pancreas obtained by pancreaticoduodenectomy (Whipple resection),Specimen from pancreas obtained by pancreaticoduodenectomy (Whipple resection) (specimen)
122664007,Specimen from pancreas obtained by total pancreatectomy,Specimen from pancreas obtained by total pancreatectomy (specimen)
122663001,Specimen from pancreatic tail obtained by partial resection,Specimen from pancreatic tail obtained by partial resection (specimen)
122662006,Specimen from pancreatic body obtained by partial resection,Specimen from pancreatic body obtained by partial resection (specimen)
122661004,Specimen from pancreas obtained by partial pancreatectomy,Specimen from pancreas obtained by partial pancreatectomy (specimen)
122660003,Specimen from ampulla of Vater obtained by pylorus-sparing pancreaticoduodenectomy,Specimen from ampulla of Vater obtained by pylorus-sparing pancreaticoduodenectomy (specimen)
122659008,Specimen from ampulla of Vater obtained by pancreaticoduodenectomy,Specimen from ampulla of Vater obtained by pancreaticoduodenectomy (specimen)
122658000,Specimen from ampulla of Vater obtained by ampullectomy,Specimen from ampulla of Vater obtained by ampullectomy (specimen)
122657005,Specimen from ampulla of Vater obtained by incisional biopsy,Specimen from ampulla of Vater obtained by incisional biopsy (specimen)
122656001,Tissue specimen from gallbladder,Tissue specimen from gallbladder (specimen)
122655002,"Specimen from rectum obtained by transanal disc excision, fragmented","Specimen from rectum obtained by transanal disk excision, fragmented (specimen)"
122654003,"Specimen from rectum obtained by transanal disk excision, intact","Specimen from rectum obtained by transanal disk excision, intact (specimen)"
122653009,Specimen from rectum obtained by transanal disc excision,Specimen from rectum obtained by transanal disk excision (specimen)
122652004,Specimen from colon obtained by rectal/rectosigmoid (low anterior) resection,Specimen from colon obtained by rectal/rectosigmoid (low anterior) resection (specimen)
122651006,Specimen from colon obtained by sigmoidectomy,Specimen from colon obtained by sigmoidectomy (specimen)
122650007,Specimen from colon obtained by left hemicolectomy,Specimen from colon obtained by left hemicolectomy (specimen)
122649007,Specimen from colon obtained by transverse colectomy,Specimen from colon obtained by transverse colectomy (specimen)
122648004,Specimen from colon obtained by right hemicolectomy,Specimen from colon obtained by right hemicolectomy (specimen)
122647009,Specimen from large intestine obtained by total abdominal colectomy,Specimen from large intestine obtained by total abdominal colectomy (specimen)
122646000,Specimen from large intestine obtained by abdominoperineal resection,Specimen from large intestine obtained by abdominoperineal resection (specimen)
122645001,Polyp from large intestine obtained by polypectomy,Polyp from large intestine obtained by polypectomy (specimen)
122644002,Specimen from large intestine obtained by incisional biopsy,Specimen from large intestine obtained by incisional biopsy (specimen)
122643008,Tissue specimen from large intestine,Tissue specimen from large intestine (specimen)
122642003,Specimen from distal ileum obtained by right hemicolectomy,Specimen from distal ileum obtained by right hemicolectomy (specimen)
122641005,Specimen from ileum obtained by segmental resection,Specimen from ileum obtained by segmental resection (specimen)
122640006,Specimen from jejunum obtained by segmental resection,Specimen from jejunum obtained by segmental resection (specimen)
122639009,Specimen from duodenum obtained by Whipple resection,Specimen from duodenum obtained by Whipple resection (specimen)
122638001,Tissue specimen from small intestine,Tissue specimen from small intestine (specimen)
122637006,Specimen from distal stomach obtained by partial gastrectomy,Specimen from distal stomach obtained by partial gastrectomy (specimen)
122636002,Specimen from proximal stomach obtained by partial gastrectomy,Specimen from proximal stomach obtained by partial gastrectomy (specimen)
122635003,Specimen from stomach obtained by partial gastrectomy,Specimen from stomach obtained by partial gastrectomy (specimen)
122634004,Specimen from stomach obtained by total gastrectomy,Specimen from stomach obtained by total gastrectomy (specimen)
122633005,Polyp from stomach obtained by polypectomy,Polyp from stomach obtained by polypectomy (specimen)
122632000,Specimen from stomach obtained by incisional biopsy,Specimen from stomach obtained by incisional biopsy (specimen)
122631007,Specimen from oesophagus obtained by oesophagogastrectomy,Specimen from esophagus obtained by esophagogastrectomy (specimen)
122630008,Specimen from oesophagus obtained by oesophageal resection,Specimen from esophagus obtained by esophageal resection (specimen)
122629003,Specimen from esophagus obtained by excisional biopsy of lesion,Specimen from esophagus obtained by excisional biopsy of lesion (specimen)
122628006,Specimen from esophagus obtained by incisional biopsy,Specimen from esophagus obtained by incisional biopsy (specimen)
122627001,Specimen from gastrointestinal tract obtained by incisional biopsy,Specimen from gastrointestinal tract obtained by incisional biopsy (specimen)
122626005,Specimen from heart obtained by fine needle aspiration procedure,Specimen from heart obtained by fine needle aspiration procedure (specimen)
122625009,Specimen from heart obtained by incisional biopsy,Specimen from heart obtained by incisional biopsy (specimen)
122624008,Specimen from heart obtained by excisional biopsy of lesion,Specimen from heart obtained by excisional biopsy of lesion (specimen)
122623002,Specimen from heart obtained by biopsy,Specimen from heart obtained by biopsy (specimen)
122622007,Specimen from pleura obtained by lymph node biopsy,Specimen from pleura obtained by lymph node biopsy (specimen)
122621000,Specimen from pleura obtained by thoracoscopic biopsy,Specimen from pleura obtained by thoracoscopic biopsy (specimen)
122620004,Specimen from pleura obtained by thoracoscopic procedure,Specimen from pleura obtained by thoracoscopic procedure (specimen)
122619005,Specimen from pleura obtained by thoracentesis,Specimen from pleura obtained by thoracentesis (specimen)
122618002,Specimen from pleura obtained by fine needle aspiration procedure,Specimen from pleura obtained by fine needle aspiration procedure (specimen)
122617007,Specimen from pleura obtained by percutaneous needle biopsy,Specimen from pleura obtained by percutaneous needle biopsy (specimen)
122616003,Specimen from pleura obtained by open thoracotomy and biopsy,Specimen from pleura obtained by open thoracotomy and biopsy (specimen)
122614000,Specimen from lung obtained by fine needle aspiration procedure,Specimen from lung obtained by fine needle aspiration procedure (specimen)
122613006,Specimen from lung obtained by mediastinoscopic biopsy,Specimen from lung obtained by mediastinoscopic biopsy (specimen)
122611008,Specimen from lung obtained by fibreoptic bronchoscopic biopsy,Specimen from lung obtained by fiberoptic bronchoscopic biopsy (specimen)
122610009,Specimen from lung obtained by biopsy,Specimen from lung obtained by biopsy (specimen)
122609004,Specimen from lung obtained by bronchial washing procedure,Specimen from lung obtained by bronchial washing procedure (specimen)
122608007,Specimen from lung obtained by major airway resection,Specimen from lung obtained by major airway resection (specimen)
122607002,Specimen from lung obtained by pneumonectomy,Specimen from lung obtained by pneumonectomy (specimen)
122606006,Specimen from lung obtained by lobectomy,Specimen from lung obtained by lobectomy (specimen)
122605005,Specimen from lung obtained by segmentectomy,Specimen from lung obtained by segmentectomy (specimen)
122604009,Specimen from lung obtained by wedge resection,Specimen from lung obtained by wedge resection (specimen)
122602008,Tissue specimen from biopsy of upper aerodigestive tract,Tissue specimen from biopsy of upper aerodigestive tract (specimen)
122601001,Specimen from breast obtained by biopsy,Specimen from breast obtained by biopsy (specimen)
122600000,Specimen from breast obtained by modified radical mastectomy,Specimen from breast obtained by modified radical mastectomy (specimen)
122599003,Specimen from breast obtained by radical mastectomy,Specimen from breast obtained by radical mastectomy (specimen)
122598006,"Specimen from breast obtained by complete excision, less than total mastectomy, without axillary contents","Specimen from breast obtained by complete excision, less than total mastectomy, without axillary contents (specimen)"
122597001,"Specimen from breast obtained by complete excision, less than total mastectomy, with axillary contents","Specimen from breast obtained by complete excision, less than total mastectomy, with axillary contents (specimen)"
122596005,"Specimen from breast obtained by complete excision of lesion, less than total mastectomy","Specimen from breast obtained by complete excision of lesion, less than total mastectomy (specimen)"
122595009,Specimen from breast obtained by total mastectomy,Specimen from breast obtained by total mastectomy (specimen)
122594008,Tears specimen,Tears specimen (specimen)
122593002,Tissue specimen obtained from ulcer,Tissue specimen obtained from ulcer (specimen)
122592007,Serum or plasma specimen,Acellular blood (serum or plasma) specimen (specimen)
122591000,Serum specimen from blood product,Serum specimen from blood product (specimen)
122590004,Serum specimen from patient,Serum specimen from patient (specimen)
122589008,Serum specimen from blood donor,Serum specimen from blood donor (specimen)
122588000,Platelet poor plasma specimen from patient,Platelet poor plasma specimen from patient (specimen)
122587005,Platelet poor plasma specimen from control,Platelet poor plasma specimen from control (specimen)
122585002,Leukocyte specimen from control,Leukocyte specimen from control (specimen)
122584003,Leukocyte specimen from patient,Leukocyte specimen from patient (specimen)
122583009,Erythrocyte specimen from patient,Erythrocyte specimen from patient (specimen)
122582004,Erythrocyte specimen from blood product,Erythrocyte specimen from blood product (specimen)
122581006,Erythrocyte specimen from blood donor,Erythrocyte specimen from blood donor (specimen)
122580007,Cerumen specimen,Cerumen specimen (specimen)
122579009,Genital lochia specimen,Genital lochia specimen (specimen)
122578001,Female genital fluid specimen,Female genital fluid specimen (specimen)
122577006,Cervical mucus specimen,Cervical mucus specimen (specimen)
122576002,Genital mucus specimen,Genital mucus specimen (specimen)
122575003,Urine specimen,Urine specimen (specimen)
122574004,Duodenal fluid specimen,Duodenal fluid specimen (specimen)
122573005,Gastric contents specimen,Gastric contents specimen (specimen)
122572000,Vomitus specimen,Vomitus specimen (specimen)
122571007,Pericardial fluid specimen,Pericardial fluid specimen (specimen)
122569007,Sweat specimen,Sweat specimen (specimen)
122568004,Exudate specimen from wound,Exudate specimen from wound (specimen)
122567009,Urine sediment specimen,Urine sediment specimen (specimen)
122566000,Fluid specimen from wound,Fluid specimen from wound (specimen)
122565001,Urinary catheter specimen,Urinary catheter specimen (specimen)
122564002,Specimen from blood bag from blood product,Specimen from blood bag from blood product (specimen)
122563008,Specimen from blood bag from patient,Specimen from blood bag from patient (specimen)
122562003,Blood specimen from newborn,Blood specimen from newborn (specimen)
122561005,Blood specimen from patient,Blood specimen from patient (specimen)
122560006,Blood specimen from blood donor,Blood specimen from blood donor (specimen)
122559001,Blood specimen from control,Blood specimen from control (specimen)
122558009,Blood specimen from blood product,Blood specimen from blood product (specimen)
122557004,Cord blood specimen from foetus,Cord blood specimen from fetus (specimen)
122556008,Cord blood specimen,Cord blood specimen (specimen)
122555007,Venous blood specimen,Venous blood specimen (specimen)
122554006,Capillary blood specimen,Capillary blood specimen (specimen)
122553000,Blood specimen obtained from umbilicus,Blood specimen obtained from umbilicus (specimen)
122552005,Arterial blood specimen,Arterial blood specimen (specimen)
122551003,Peripheral blood specimen,Peripheral blood specimen (specimen)
122550002,Specimen obtained by fine needle aspiration procedure,Specimen obtained by fine needle aspiration procedure (specimen)
119403008,Specimen from placenta,Specimen from placenta (specimen)
119401005,Specimen from conjunctiva,Specimen from conjunctiva (specimen)
119400006,Specimen from cornea,Specimen from cornea (specimen)
119399004,Specimen from eye,Specimen from eye (specimen)
119398007,Specimen from brain,Specimen from brain (specimen)
119397002,Specimen from penis,Specimen from penis (specimen)
119396006,Specimen from endometrium,Specimen from endometrium (specimen)
119395005,Specimen from uterine cervix,Specimen from uterine cervix (specimen)
119394009,Specimen from vagina,Specimen from vagina (specimen)
119393003,Specimen from urethra,Specimen from urethra (specimen)
119392008,Specimen from anus,Specimen from anus (specimen)
119391001,Specimen from bronchus,Specimen from bronchus (specimen)
119390000,Specimen from trachea,Specimen from trachea (specimen)
119389009,Specimen from throat,Specimen from throat (specimen)
119388001,Specimen from internal nose,Specimen from internal nose (specimen)
119386002,Specimen from prostate,Specimen from prostate (specimen)
119385003,Specimen from left fallopian tube,Specimen from left fallopian tube (specimen)
119384004,Specimen from right fallopian tube,Specimen from right fallopian tube (specimen)
119383005,Specimen from liver,Specimen from liver (specimen)
119382000,Specimen from colon,Specimen from colon (specimen)
119381007,Specimen from large intestine,Specimen from large intestine (specimen)
119380008,Specimen from small intestine,Specimen from small intestine (specimen)
119379005,Specimen from stomach,Specimen from stomach (specimen)
119378002,Endocardial specimen,Endocardial specimen (specimen)
119377007,Myocardial specimen,Myocardial specimen (specimen)
119376003,Tissue specimen,Tissue specimen (specimen)
119373006,Amniotic fluid specimen,Amniotic fluid specimen (specimen)
119371008,Specimen from abscess,Specimen from abscess (specimen)
119370009,Specimen from fistula,Specimen from fistula (specimen)
119369008,Specimen from ulcer,Specimen from ulcer (specimen)
119368000,Specimen from cyst,Specimen from cyst (specimen)
119367005,Specimen from burn injury,Specimen from burn injury (specimen)
119366001,Specimen from wound abscess,Specimen from wound abscess (specimen)
119365002,Specimen from wound,Specimen from wound (specimen)
119364003,Serum specimen,Serum specimen (specimen)
119363009,Platelet rich plasma specimen,Platelet rich plasma specimen (specimen)
119362004,Platelet poor plasma specimen,Platelet poor plasma specimen (specimen)
119361006,Plasma specimen,Plasma specimen (specimen)
119359002,Bone marrow specimen,Bone marrow specimen (specimen)
119358005,Platelet specimen,Platelet specimen (specimen)
119357000,Basophil specimen,Basophil specimen (specimen)
119356009,Eosinophil specimen,Eosinophil specimen (specimen)
119355008,Polymorphonuclear neutrophil specimen,Polymorphonuclear neutrophil specimen (specimen)
119353001,Lymphocyte specimen,Lymphocyte specimen (specimen)
119352006,Macrophage specimen,Macrophage specimen (specimen)
119351004,Erythrocyte specimen,Erythrocyte specimen (specimen)
119350003,Calculus specimen,Calculus specimen (specimen)
119349003,Spermatozoa specimen,Spermatozoa specimen (specimen)
119348006,Seminal plasma specimen,Seminal plasma specimen (specimen)
119347001,Seminal fluid specimen,Seminal fluid specimen (specimen)
119346005,Egg yolk specimen,Egg yolk specimen (specimen)
119345009,Menstrual blood specimen,Menstrual blood specimen (specimen)
119344008,Specimen from genital system,Specimen from genital system (specimen)
119343002,Pancreatic fluid specimen,Pancreatic fluid specimen (specimen)
119342007,Saliva specimen,Saliva specimen (specimen)
119341000,Bile specimen,Bile specimen (specimen)
119340004,Meconium specimen,Meconium specimen (specimen)
119339001,Stool specimen,Stool specimen (specimen)
119338009,Dentin specimen,Dentin specimen (specimen)
119337004,Inhaled gas specimen,Inhaled gas specimen (specimen)
119336008,Exhaled air specimen,Exhaled air specimen (specimen)
119335007,Coughed sputum specimen,Coughed sputum specimen (specimen)
119334006,Sputum specimen,Sputum specimen (specimen)
119333000,Fibroblast specimen,Fibroblast specimen (specimen)
119332005,Synovial fluid specimen,Synovial fluid specimen (specimen)
119331003,Skeletal muscle specimen,Skeletal muscle specimen (specimen)
119329007,Colostrum specimen,Colostrum specimen (specimen)
119328004,Mother's milk specimen,Mother's milk specimen (specimen)
119327009,Nail specimen,Nail specimen (specimen)
119326000,Hair specimen,Hair specimen (specimen)
119325001,Tissue specimen from skin,Skin (tissue) specimen (specimen)
119324002,Specimen of unknown material,Specimen of unknown material (specimen)
119323008,Pus specimen,Pus specimen (specimen)
119321005,Milk specimen,Milk specimen (specimen)
119320006,Food specimen,Food specimen (specimen)
119319000,Drug specimen,Drug specimen (specimen)
119318008,Water specimen,Water specimen (specimen)
119317003,Gaseous material specimen,Gaseous material specimen (specimen)
119316007,Non-biological fluid specimen,Non-biological fluid specimen (specimen)
119314005,Electrode submitted as specimen,Electrode submitted as specimen (specimen)
119313004,Implantable venous catheter submitted as specimen,Implantable venous catheter submitted as specimen (specimen)
119312009,Catheter tip submitted as specimen,Catheter tip submitted as specimen (specimen)
119311002,Catheter submitted as specimen,Catheter submitted as specimen (specimen)
119309006,Arterial line submitted as specimen,Arterial line submitted as specimen (specimen)
119308003,Cannula submitted as specimen,Cannula submitted as specimen (specimen)
119307008,Specimen from endotracheal tube,Specimen from endotracheal tube (specimen)
119305000,Specimen from plasma bag,Specimen from plasma bag (specimen)
119304001,Specimen from blood bag,Specimen from blood bag (specimen)
119303007,Microbial isolate,Microbial isolate specimen (specimen)
119302002,Mushroom specimen,Mushroom specimen (specimen)
119301009,Plant specimen,Plant specimen (specimen)
119300005,Specimen from blood product,Specimen from blood product (specimen)
119299002,Specimen from patient,Specimen from patient (specimen)
119298005,Mixed venous blood specimen,Mixed venous blood specimen (specimen)
119297000,Blood specimen,Blood specimen (specimen)
119295008,Specimen obtained by aspiration,Specimen obtained by aspiration (specimen)
119294007,Dried blood specimen,Dried blood specimen (specimen)
116213003,Ovary cytologic material,Ovary cytologic material (specimen)
116162006,"Thyroid cytologic material, processed intraoperatively","Thyroid cytologic material, processed intraoperatively (specimen)"
116161004,"Fine needle aspirate of thyroid, cytologic material","Fine needle aspirate of thyroid, cytologic material (specimen)"
116160003,Thyroid cytologic material,Thyroid cytologic material (specimen)
116159008,Upper aerodigestive tract cytologic material,Upper aerodigestive tract cytologic material (specimen)
116158000,Large intestine cytologic material,Large intestine cytologic material (specimen)
116157005,Heart cytologic material,Heart cytologic material (specimen)
116156001,Gastrointestinal tract cytologic material,Gastrointestinal tract cytologic material (specimen)
116155002,Ampulla of Vater cytologic material,Ampulla of Vater cytologic material (specimen)
110970007,Cerebroventricular fluid cytologic material,Cerebroventricular fluid cytologic material (specimen)
110969006,Cerebrospinal fluid cytologic material,Cerebrospinal fluid cytologic material (specimen)
110968003,Fetal cytologic material,Fetal cytologic material (specimen)
110967008,Amnion cytologic material,Amnion cytologic material (specimen)
110966004,Jejunal cytologic material,Jejunal cytologic material (specimen)
110965000,Urethra cytologic material,Urethra cytologic material (specimen)
110964001,Lower urinary tract cytologic material,Lower urinary tract cytologic material (specimen)
110963007,Anal cytologic material,Anal cytologic material (specimen)
110962002,Oesophageal cytologic material,Esophageal cytologic material (specimen)
110961009,Chorion cytologic material,Chorion cytologic material (specimen)
110960005,Ureter cytologic material,Ureter cytologic material (specimen)
110959000,Placenta cytologic material,Placenta cytologic material (specimen)
110958008,Urinary tract cytologic material,Urinary tract cytologic material (specimen)
110957003,Fallopian tube cytologic material,Fallopian tube cytologic material (specimen)
110956007,Colonic cytologic material,Colonic cytologic material (specimen)
110955006,Endometrium cytologic material,Endometrium cytologic material (specimen)
110954005,Small intestine cytologic material,Small intestine cytologic material (specimen)
110953004,Vaginal and cervical cytologic material,Vaginal and cervical cytologic material (specimen)
110952009,Submaxillary gland cytologic material,Submaxillary gland cytologic material (specimen)
110951002,Endocervical cytologic material,Endocervical cytologic material (specimen)
110950001,Urinary bladder cytologic material,Urinary bladder cytologic material (specimen)
110949001,Cervix cytologic material,Cervix cytologic material (specimen)
110948009,Kidney cytologic material,Kidney cytologic material (specimen)
110947004,Vagina cytologic material,Vagina cytologic material (specimen)
110946008,Upper urinary tract cytologic material,Upper urinary tract cytologic material (specimen)
110945007,Vulva cytologic material,Vulva cytologic material (specimen)
110944006,Peritoneal cytologic material,Peritoneal cytologic material (specimen)
110943000,Renal pelvis cytologic material,Renal pelvis cytologic material (specimen)
110942005,Rectal cytologic material,Rectal cytologic material (specimen)
110941003,Epididymis cytologic material,Epididymis cytologic material (specimen)
110940002,Ileal cytologic material,Ileal cytologic material (specimen)
110939004,Vas deferens cytologic material,Vas deferens cytologic material (specimen)
110938007,Duodenal cytologic material,Duodenal cytologic material (specimen)
110937002,Seminal vesicle cytologic material,Seminal vesicle cytologic material (specimen)
110936006,Gastric cytologic material,Gastric cytologic material (specimen)
110935005,Testis cytologic material,Testis cytologic material (specimen)
110934009,Pharyngeal cytologic material,Pharyngeal cytologic material (specimen)
110933003,Prostate cytologic material,Prostate cytologic material (specimen)
110932008,Parotid gland cytologic material,Parotid gland cytologic material (specimen)
110931001,Penis cytologic material,Penis cytologic material (specimen)
110930000,Salivary gland cytologic material,Salivary gland cytologic material (specimen)
110929005,Pancreatic cytologic material,Pancreatic cytologic material (specimen)
110928002,Bile duct cytologic material,Bile duct cytologic material (specimen)
110927007,Liver cytologic material,Liver cytologic material (specimen)
110926003,Gallbladder cytologic material,Gallbladder cytologic material (specimen)
110925004,Cytologic material of mouth,Cytologic material of mouth (specimen)
110924000,Cytologic material from right main bronchus,Cytologic material from right main bronchus (specimen)
110923006,Left lower lobe bronchus cytologic material,Left lower lobe bronchus cytologic material (specimen)
110922001,Cytologic material from left main bronchus,Cytologic material from left main bronchus (specimen)
110921008,Right middle lobe bronchus cytologic material,Right middle lobe bronchus cytologic material (specimen)
110920009,Tracheal cytologic material,Tracheal cytologic material (specimen)
110919003,Pericardial cytologic material,Pericardial cytologic material (specimen)
110918006,Left upper lobe bronchus cytologic material,Left upper lobe bronchus cytologic material (specimen)
110917001,Left pleural cytologic material,Left pleural cytologic material (specimen)
110916005,Right lower lobe bronchus cytologic material,Right lower lobe bronchus cytologic material (specimen)
110915009,Right pleural cytologic material,Right pleural cytologic material (specimen)
110914008,Right upper lobe bronchus cytologic material,Right upper lobe bronchus cytologic material (specimen)
110913002,Pleural cytologic material,Pleural cytologic material (specimen)
110912007,Bronchial cytologic material,Bronchial cytologic material (specimen)
110910004,Lung cytologic material,Lung cytologic material (specimen)
110909009,Vocal cord cytologic material,Vocal cord cytologic material (specimen)
110908001,Laryngeal cytologic material,Laryngeal cytologic material (specimen)
